user_id,event_type,dress_id,body_match_score,style_score,final_rating
U1618,Party,D135,0.93,0.9,5
U2594,Formal,D22,0.95,0.71,4
U1789,College,D33,0.8,0.67,4
U1565,Reception,D20,0.62,0.95,4
U3604,Wedding,D97,0.99,0.8,5
U4998,Party,D192,0.98,0.96,3
U2516,Festival,D49,0.92,0.76,4
U353,Party,D109,0.85,0.63,4
U4907,Party,D192,0.67,0.66,3
U4472,College,D70,0.94,0.63,5
U306,College,D172,0.98,0.69,5
U4416,College,D13,0.89,0.84,4
U4220,Party,D1,0.74,0.79,4
U1118,Party,D54,0.88,0.61,4
U3437,College,D3,0.92,0.74,3
U3827,Festival,D69,0.68,0.72,5
U2830,Wedding,D97,0.66,0.86,5
U1749,Formal,D27,0.88,0.89,3
U1281,Wedding,D86,0.84,0.77,4
U761,Formal,D89,0.8,0.64,5
U187,Wedding,D160,0.61,0.65,3
U2250,Festival,D102,0.75,0.61,5
U487,Wedding,D97,0.67,0.97,5
U879,Wedding,D82,0.9,0.82,3
U3759,Party,D132,0.89,0.73,5
U1906,College,D199,0.62,0.61,4
U853,Festival,D114,0.75,0.88,3
U2175,College,D124,0.82,0.8,4
U2597,College,D168,0.87,0.96,5
U3414,Party,D99,0.95,0.67,5
U983,College,D10,0.67,0.97,5
U4512,Party,D182,0.77,0.7,5
U1537,Formal,D39,0.8,0.8,4
U4226,Wedding,D160,0.83,0.67,5
U3,Festival,D108,0.7,0.99,5
U4348,Wedding,D112,0.66,0.9,4
U4010,Festival,D88,0.69,0.96,4
U2119,Party,D95,0.98,0.83,4
U2827,Festival,D117,0.87,0.79,5
U2350,Wedding,D157,0.95,0.78,3
U1193,Formal,D89,0.78,0.79,3
U4888,Festival,D131,0.66,0.86,4
U1587,Reception,D58,0.64,0.85,5
U1318,Reception,D5,0.65,0.96,5
U857,Party,D121,0.75,0.75,5
U2719,Party,D42,0.83,0.65,5
U4682,Wedding,D160,0.95,0.69,3
U1104,Formal,D7,0.97,0.8,4
U4183,Wedding,D118,0.92,0.62,5
U4701,Wedding,D160,0.89,0.74,4
U4492,Formal,D101,0.99,0.65,3
U3377,Wedding,D86,0.65,0.66,3
U2959,Wedding,D140,0.76,0.81,3
U430,Party,D32,0.89,0.83,3
U3283,Reception,D20,0.71,0.66,5
U1407,Formal,D98,0.66,0.88,5
U3804,College,D13,0.89,0.87,5
U2075,Formal,D125,0.84,0.85,4
U1635,Festival,D111,0.63,0.94,3
U1798,Reception,D47,0.86,0.68,5
U1000,Festival,D92,0.8,0.74,3
U1668,College,D91,0.73,0.88,4
U4895,Party,D158,0.93,0.64,5
U2719,Festival,D69,0.79,0.83,3
U2756,Formal,D71,0.89,0.94,3
U1465,College,D70,0.85,0.76,3
U2482,Formal,D48,0.76,0.87,5
U2301,Reception,D46,0.63,1.0,4
U697,Wedding,D160,0.85,0.73,3
U4971,Festival,D153,0.81,0.64,5
U4448,College,D156,0.73,0.8,5
U4304,Reception,D37,0.82,0.82,3
U2852,Wedding,D170,0.67,0.88,4
U392,Festival,D131,0.65,0.97,3
U1560,College,D129,0.67,0.82,4
U2042,Party,D174,0.83,0.84,4
U4260,Formal,D27,0.69,0.72,4
U285,Party,D109,0.6,0.83,4
U343,Festival,D102,0.69,0.62,5
U3037,College,D146,0.7,0.7,5
U1323,Festival,D79,0.74,0.62,5
U3382,Reception,D200,0.92,0.75,5
U2600,Wedding,D29,0.62,0.99,4
U1409,College,D68,0.92,0.98,5
U1616,Festival,D111,0.61,0.78,4
U1848,Reception,D12,1.0,0.89,5
U1566,Festival,D117,0.63,0.88,3
U4175,Festival,D197,0.9,0.86,3
U3559,Festival,D131,0.6,0.74,4
U899,Reception,D187,0.66,0.86,4
U3414,College,D116,0.84,0.72,5
U4601,Wedding,D29,0.66,0.69,3
U748,Reception,D181,0.66,0.72,5
U3471,Festival,D43,0.87,0.89,4
U2074,Formal,D96,0.61,0.75,4
U877,Formal,D144,0.93,0.71,3
U2941,Festival,D43,0.63,0.79,3
U162,Reception,D5,0.73,0.91,4
U4868,Reception,D31,0.98,0.7,3
U1790,Festival,D88,0.99,0.79,5
U241,Wedding,D176,0.68,0.83,3
U1335,Reception,D141,0.61,0.67,5
U1966,Formal,D179,0.75,1.0,4
U431,Party,D109,0.85,0.98,4
U3969,Festival,D25,0.62,0.8,5
U4001,Formal,D77,0.84,0.95,3
U3121,Wedding,D23,0.68,0.7,5
U3644,Party,D182,0.63,0.65,4
U363,Reception,D37,1.0,0.97,3
U3655,Reception,D31,0.69,0.75,5
U3559,Formal,D149,0.68,0.6,3
U4852,Festival,D62,0.62,0.81,4
U592,Wedding,D112,0.8,0.89,4
U160,Festival,D148,0.66,0.64,5
U4091,Formal,D159,0.78,0.9,3
U991,College,D116,0.9,0.94,3
U3980,Party,D78,0.85,0.91,3
U2841,Formal,D6,0.87,0.73,5
U4467,Reception,D200,0.94,0.83,5
U3932,Party,D65,0.84,0.77,4
U1651,Formal,D125,0.77,0.82,4
U4643,Reception,D152,0.94,0.74,5
U1011,Reception,D46,0.92,0.86,5
U4184,Festival,D111,0.72,0.86,5
U1799,Festival,D69,0.92,0.71,4
U1268,Formal,D179,0.95,0.93,3
U2505,Formal,D125,1.0,0.82,3
U1147,Reception,D136,0.98,0.68,3
U4339,Party,D51,0.77,0.98,4
U2030,Formal,D171,0.97,0.88,5
U1607,Festival,D186,0.85,0.87,3
U2462,Wedding,D163,0.62,0.92,4
U2885,Party,D85,0.81,0.63,4
U719,Formal,D71,0.62,0.71,5
U251,College,D63,0.96,0.98,3
U91,Festival,D183,0.8,0.64,5
U4606,Reception,D120,0.79,0.63,4
U3366,Wedding,D112,0.84,0.84,3
U1869,Festival,D105,0.7,0.63,4
U4717,Formal,D38,0.77,0.91,3
U2062,Reception,D47,0.95,0.97,3
U1730,Wedding,D28,0.91,0.94,4
U4019,Festival,D79,0.74,0.87,3
U970,Reception,D57,0.89,0.73,4
U3811,Festival,D114,0.66,0.61,5
U334,College,D93,0.75,0.98,3
U2858,Reception,D166,0.77,0.91,4
U3618,Festival,D153,0.86,0.64,4
U3979,Party,D133,0.75,0.87,4
U58,Formal,D64,0.96,0.76,3
U4502,Festival,D153,0.86,0.63,5
U3811,Wedding,D26,0.98,0.96,3
U4224,Wedding,D154,0.94,0.76,5
U4878,Party,D191,0.86,0.83,5
U3541,Formal,D161,0.82,0.88,3
U2466,Reception,D141,0.95,0.66,3
U638,Festival,D119,0.77,0.71,4
U3242,Festival,D115,0.94,0.77,4
U837,Formal,D171,0.89,0.86,3
U4102,College,D63,0.89,0.9,3
U2650,Party,D192,0.86,0.98,4
U1045,Party,D151,0.83,0.61,5
U4417,Festival,D197,0.89,0.94,4
U3617,Festival,D108,0.76,0.77,5
U3848,Wedding,D29,0.72,0.76,4
U3252,College,D61,0.94,0.93,4
U2653,Reception,D110,0.86,0.84,5
U1712,Formal,D67,0.75,0.82,3
U1685,Party,D95,0.77,0.68,4
U1101,College,D124,0.98,0.66,3
U1111,Reception,D41,0.89,0.93,4
U3021,Party,D109,0.81,0.69,3
U1568,Festival,D52,0.9,0.72,5
U976,Wedding,D23,0.98,0.7,4
U36,Wedding,D28,0.95,0.69,3
U2270,Formal,D55,0.85,0.67,5
U4679,Party,D1,0.65,0.86,3
U4520,Party,D182,0.94,0.63,5
U3728,Wedding,D28,0.69,0.65,5
U4676,Party,D1,0.68,0.76,5
U2242,Formal,D75,0.77,0.9,4
U3557,College,D93,0.66,0.87,4
U2678,Formal,D171,0.64,0.76,3
U2696,Wedding,D23,0.61,0.95,5
U3514,Party,D128,0.69,0.72,4
U2884,Reception,D31,0.99,0.96,3
U984,Reception,D139,0.61,0.68,3
U1506,Festival,D148,0.78,0.93,3
U226,Reception,D87,0.62,0.85,3
U4599,Reception,D188,0.82,0.61,3
U1201,Festival,D49,0.78,0.86,5
U3212,College,D13,1.0,0.89,3
U1945,Wedding,D176,0.96,0.89,3
U468,Festival,D34,0.66,0.81,3
U2987,Party,D158,0.95,0.94,5
U3389,College,D35,0.73,0.61,4
U4643,College,D91,0.86,0.95,4
U476,Wedding,D29,0.97,0.65,4
U2068,Wedding,D163,0.85,0.73,3
U1456,Festival,D183,0.97,0.7,4
U3577,Party,D54,0.81,0.81,5
U4751,Reception,D181,0.65,0.76,4
U2281,Festival,D66,0.71,0.84,5
U1848,Wedding,D160,0.95,0.99,4
U2972,Wedding,D118,0.7,0.84,4
U2598,Formal,D7,0.85,0.97,4
U663,Wedding,D23,0.77,0.91,3
U1797,Formal,D67,0.65,0.94,4
U2840,College,D93,0.69,0.9,3
U1221,College,D61,0.85,0.78,3
U663,Wedding,D162,0.79,0.71,5
U777,Wedding,D82,0.78,0.62,5
U2768,Wedding,D118,0.85,0.66,3
U3389,Wedding,D28,0.81,0.87,3
U807,Wedding,D28,0.64,0.81,5
U165,Formal,D77,0.9,0.9,3
U3935,Formal,D39,0.73,0.91,5
U3261,Festival,D62,0.69,0.85,5
U3632,Festival,D34,0.74,0.92,3
U982,Party,D42,0.94,0.61,5
U336,Formal,D143,0.67,0.94,3
U907,Party,D81,0.94,0.76,3
U2165,Festival,D34,0.79,0.86,3
U1004,Festival,D107,0.69,0.6,5
U2699,Reception,D100,0.6,0.91,3
U1502,College,D16,0.67,0.69,3
U4162,Reception,D31,0.69,0.82,5
U1690,Party,D191,0.69,0.97,3
U3788,Wedding,D190,0.91,0.95,3
U4869,Formal,D144,0.74,0.67,3
U4259,Formal,D39,0.67,0.7,4
U4828,Formal,D159,0.65,0.77,3
U1196,Formal,D125,0.97,0.72,5
U71,Wedding,D190,0.75,0.74,4
U1011,Festival,D153,0.63,0.69,5
U4733,Party,D78,0.73,0.94,5
U581,College,D156,0.77,0.91,3
U2240,College,D156,0.68,0.9,5
U4807,College,D130,0.67,0.88,4
U2197,Reception,D187,0.76,0.94,4
U588,Party,D137,0.64,0.98,5
U4080,Reception,D36,0.65,0.91,5
U1846,Formal,D145,0.76,0.88,4
U3689,Formal,D84,0.61,0.76,4
U4267,Reception,D47,0.92,0.66,5
U134,College,D45,0.64,0.83,3
U389,Party,D78,0.95,0.96,5
U4705,Formal,D179,0.79,0.89,3
U4638,Festival,D105,0.99,0.94,5
U4009,Festival,D52,0.84,0.69,3
U2788,Festival,D25,0.74,0.79,3
U901,Formal,D22,0.99,0.88,4
U3465,College,D199,0.86,0.67,3
U1014,College,D68,0.75,0.93,5
U2399,Party,D121,0.88,0.62,5
U647,Festival,D111,0.7,0.91,3
U3137,Wedding,D163,0.95,0.95,5
U4062,Festival,D117,0.88,0.96,3
U61,College,D146,0.9,0.82,5
U553,Party,D135,0.93,0.64,3
U3431,Wedding,D140,0.76,0.75,4
U2046,Reception,D110,0.72,0.84,5
U4148,Reception,D37,0.65,0.65,4
U3483,Wedding,D118,0.72,0.73,3
U3234,Wedding,D198,0.71,0.82,3
U3465,Formal,D27,0.9,0.92,3
U4402,Formal,D71,0.71,0.75,3
U4642,Party,D128,0.73,0.77,4
U188,Formal,D74,0.94,0.7,3
U1799,Wedding,D176,0.71,0.63,4
U124,Festival,D177,0.85,0.72,3
U478,Wedding,D190,0.89,0.6,4
U1192,Party,D182,0.89,0.72,4
U4459,Festival,D9,1.0,0.89,3
U3011,Party,D180,0.86,0.93,3
U3081,Festival,D111,0.86,0.69,3
U1482,Festival,D111,1.0,0.62,3
U1107,Party,D113,0.68,0.89,3
U2779,Wedding,D175,1.0,0.92,3
U2746,Reception,D166,0.79,0.82,3
U4239,Wedding,D170,0.96,0.89,3
U3563,Reception,D11,0.98,0.62,4
U2907,Formal,D74,0.73,0.77,4
U1043,Reception,D60,0.79,1.0,3
U764,Wedding,D2,0.94,0.63,3
U258,College,D156,0.86,0.75,3
U2580,Party,D51,0.77,0.88,5
U1185,Festival,D88,0.83,0.74,4
U4441,Party,D135,0.95,0.8,5
U596,Formal,D98,0.8,0.72,4
U666,Reception,D100,0.62,0.73,5
U3971,Reception,D15,0.82,0.86,3
U3174,College,D16,0.91,0.8,5
U3515,Wedding,D94,0.67,0.95,4
U959,Festival,D25,0.84,0.79,4
U4605,Party,D174,0.74,0.79,5
U1667,Reception,D200,0.74,0.61,5
U2122,Reception,D20,0.97,0.88,5
U2678,Wedding,D28,0.71,0.87,5
U3087,Wedding,D29,0.98,0.88,5
U1205,College,D155,0.62,0.62,3
U2585,Reception,D15,0.93,0.75,3
U4087,Reception,D37,0.95,0.69,3
U1514,Party,D109,0.95,0.75,4
U641,Festival,D105,0.75,0.78,3
U3938,Festival,D126,0.81,1.0,4
U4105,College,D19,0.71,0.65,3
U1557,Festival,D88,0.98,0.83,3
U1843,College,D91,0.68,0.68,5
U4156,Formal,D14,0.97,0.9,3
U3609,Festival,D49,0.88,0.98,4
U4528,Party,D180,0.75,0.66,5
U4815,Festival,D88,0.98,0.69,5
U1490,Wedding,D94,0.85,0.82,3
U2198,Reception,D41,0.65,0.97,4
U4473,Festival,D153,0.61,0.87,5
U8,Wedding,D162,0.89,0.91,4
U160,Reception,D193,0.84,0.68,4
U2632,Formal,D147,0.77,0.74,3
U3875,College,D172,0.88,0.86,4
U1907,Reception,D100,0.87,0.84,5
U68,Reception,D80,0.8,0.65,3
U1335,College,D156,0.83,0.71,5
U4231,Reception,D53,0.91,0.85,4
U3925,Festival,D88,0.74,0.75,3
U3752,Party,D1,0.9,0.77,4
U2855,Reception,D53,0.92,0.81,3
U1563,Festival,D131,1.0,0.89,5
U696,College,D130,0.98,0.86,4
U2134,Formal,D195,0.69,0.97,4
U2666,Wedding,D29,0.72,0.99,5
U3579,Wedding,D59,0.74,0.7,3
U1718,College,D19,0.62,0.75,4
U48,Formal,D64,0.74,0.66,5
U2085,Formal,D195,0.97,0.6,3
U4887,Wedding,D2,0.7,0.64,4
U3670,Formal,D38,0.9,0.66,5
U4855,Festival,D108,0.78,0.95,5
U1486,Festival,D52,0.71,0.64,3
U3722,College,D3,0.76,0.92,5
U1687,Party,D65,0.98,0.9,3
U889,College,D194,0.66,0.66,4
U3271,Festival,D25,0.81,0.7,3
U2878,Formal,D21,0.97,0.81,3
U1140,Formal,D149,0.78,0.65,3
U202,Reception,D87,0.71,0.94,5
U4498,Party,D51,0.73,0.97,4
U2775,Formal,D74,0.97,0.71,4
U4828,Festival,D111,0.94,0.84,5
U3050,Wedding,D198,0.89,0.87,3
U4723,Wedding,D176,0.77,0.64,4
U3082,Wedding,D83,0.88,0.69,4
U1569,Formal,D98,0.82,0.94,5
U1729,Party,D54,0.92,0.92,4
U4954,Reception,D100,0.94,0.87,5
U2826,Party,D65,0.8,0.73,5
U4794,Formal,D96,0.64,0.69,4
U4464,Formal,D38,0.85,0.73,3
U2862,College,D19,0.77,0.96,4
U3244,College,D156,0.66,0.68,4
U1978,Reception,D46,0.73,0.68,3
U1956,Party,D42,0.97,0.93,5
U623,Festival,D88,0.87,0.65,5
U3982,Festival,D183,0.92,0.96,3
U3329,Festival,D148,0.68,0.93,4
U1513,Reception,D187,0.94,0.94,4
U2163,Festival,D69,0.75,0.99,3
U1362,College,D63,0.79,0.86,3
U4373,Wedding,D97,0.98,0.78,3
U1215,College,D63,0.64,0.88,3
U539,College,D16,0.84,0.62,4
U1666,Reception,D5,0.79,0.87,5
U730,Wedding,D140,0.86,0.77,5
U1329,Reception,D141,0.78,0.79,5
U803,Reception,D152,0.83,0.64,5
U3497,Reception,D103,0.87,0.98,3
U4461,Formal,D98,0.61,0.88,4
U3437,Party,D180,0.84,0.88,4
U2716,College,D19,0.99,0.94,3
U707,Party,D65,0.67,0.82,5
U3405,Festival,D69,0.73,0.92,4
U4402,Wedding,D160,0.94,0.67,3
U587,Formal,D142,0.7,0.9,4
U476,Party,D54,0.88,0.86,3
U3238,Formal,D74,0.91,0.95,3
U1558,Party,D135,0.87,0.72,5
U2788,College,D156,1.0,0.7,3
U3053,College,D16,0.66,0.86,4
U1970,Formal,D39,0.71,0.88,3
U2516,Reception,D187,0.73,0.76,3
U2906,Party,D121,0.9,0.9,5
U241,Reception,D57,0.89,0.66,5
U3294,Party,D65,0.94,0.8,5
U2204,Festival,D148,0.61,0.89,3
U515,Formal,D179,0.69,0.92,3
U2149,Wedding,D82,0.89,0.72,5
U3777,Formal,D55,0.9,0.6,3
U1600,Festival,D25,0.79,0.99,5
U2965,Reception,D11,0.89,0.64,3
U410,College,D61,0.71,0.89,4
U1657,Formal,D98,0.62,0.86,5
U4079,Party,D121,0.83,0.61,3
U700,Party,D32,0.65,0.92,3
U3115,Reception,D5,0.75,0.71,4
U2172,Wedding,D29,0.81,0.95,4
U1937,Formal,D164,0.7,1.0,4
U123,Wedding,D157,0.85,0.99,5
U1171,Party,D95,0.63,0.95,3
U1381,Party,D180,0.64,0.99,5
U3157,Festival,D43,0.92,0.73,3
U1310,Party,D121,0.85,0.86,4
U4786,College,D13,0.68,0.72,4
U4269,Party,D192,0.67,0.76,3
U1192,Wedding,D2,0.91,0.6,5
U3640,Party,D133,0.68,0.72,3
U4595,Reception,D87,0.94,0.75,3
U2947,Wedding,D2,0.62,0.66,4
U716,Formal,D161,0.88,0.67,3
U4314,Wedding,D26,0.83,0.77,5
U2483,Reception,D8,0.92,0.89,5
U904,Party,D174,0.79,0.71,3
U2619,Festival,D52,0.74,0.92,3
U4442,College,D91,0.86,0.65,4
U946,Festival,D25,0.89,0.82,3
U4979,Formal,D123,0.65,0.64,4
U2569,Reception,D189,0.76,0.82,5
U2838,College,D124,0.81,0.81,5
U314,Formal,D125,0.89,0.9,4
U947,Festival,D88,0.76,0.62,3
U3923,Party,D56,0.74,0.66,5
U1832,Reception,D141,0.62,0.86,5
U1243,Party,D81,0.98,0.63,4
U2595,Wedding,D198,0.76,0.99,4
U4003,College,D68,0.79,0.91,5
U3653,Formal,D89,0.71,0.79,3
U2654,Reception,D200,0.81,0.82,5
U868,Party,D95,0.65,0.66,5
U1871,Festival,D138,0.89,0.75,3
U3482,College,D129,0.79,0.92,4
U3475,Formal,D185,0.71,0.8,4
U3508,Formal,D147,0.67,0.61,5
U750,Party,D128,0.8,0.77,4
U3168,Formal,D72,0.94,0.72,5
U1096,Reception,D44,0.97,0.84,5
U1311,Festival,D197,0.94,0.98,3
U2118,Formal,D6,0.65,0.77,3
U2338,College,D68,0.75,0.98,3
U100,Formal,D7,0.75,0.93,4
U640,Party,D182,0.97,0.83,4
U1729,Formal,D89,0.7,0.78,3
U2790,Reception,D187,0.61,0.84,4
U3410,Reception,D87,0.66,0.63,3
U3348,Formal,D171,0.95,0.99,5
U1313,Formal,D147,0.71,0.76,3
U283,Wedding,D154,0.74,0.82,3
U3640,Party,D135,0.6,0.91,5
U3000,Party,D51,0.9,0.83,5
U3837,Formal,D142,0.84,0.6,4
U4101,Festival,D111,0.98,0.65,5
U1571,Festival,D177,0.79,0.64,3
U2591,Wedding,D118,0.65,0.84,3
U3038,Formal,D123,0.89,0.79,4
U1558,Formal,D21,0.81,0.7,3
U2726,Party,D165,0.73,0.7,5
U4285,College,D35,0.65,0.91,3
U362,Party,D137,0.76,0.62,3
U2815,Wedding,D30,0.86,0.66,5
U914,Festival,D117,0.81,0.77,5
U32,College,D63,0.64,0.85,5
U2379,Formal,D179,0.88,0.68,3
U3702,Festival,D62,0.9,0.84,3
U322,Formal,D7,0.72,0.8,3
U1580,Party,D85,0.87,0.78,5
U3315,Festival,D108,0.63,0.67,5
U1635,Party,D78,0.81,0.96,5
U1654,Wedding,D150,0.89,0.97,3
U2455,Formal,D67,0.85,0.74,3
U1814,Formal,D89,0.6,0.6,4
U4098,Festival,D131,0.74,0.63,5
U1228,College,D91,0.61,0.63,3
U1122,College,D156,0.92,0.87,5
U3634,Formal,D171,0.91,0.97,5
U1597,Formal,D55,0.74,0.9,3
U2208,Party,D81,0.79,0.6,5
U2791,Wedding,D150,0.94,0.74,4
U4475,Reception,D15,0.63,0.84,5
U2111,Festival,D34,0.82,0.82,3
U1811,Festival,D169,0.77,0.62,5
U1327,Wedding,D118,0.61,0.99,5
U2722,Festival,D169,0.68,0.82,4
U2993,Reception,D181,0.87,0.96,3
U798,Wedding,D2,0.65,0.93,5
U4396,Reception,D80,0.67,0.8,4
U1566,Festival,D111,0.69,0.81,5
U1363,College,D16,0.8,0.6,4
U4321,Party,D78,0.85,0.94,3
U1205,College,D129,0.62,0.74,3
U2376,Reception,D11,0.99,0.66,5
U488,College,D116,0.62,0.87,3
U1627,Festival,D52,0.83,0.73,5
U1784,Wedding,D118,0.8,0.94,5
U490,Party,D135,0.91,0.7,3
U1835,College,D61,0.69,0.94,3
U3894,Festival,D25,0.89,0.72,4
U4250,Party,D95,0.73,0.96,5
U1588,Festival,D107,0.68,0.88,3
U4435,Formal,D75,0.81,0.84,4
U1636,Wedding,D30,0.81,0.77,3
U661,Formal,D195,0.79,0.75,4
U4350,Party,D192,0.75,0.94,5
U169,Reception,D20,0.99,0.9,5
U4461,Festival,D66,0.95,0.75,4
U2647,Wedding,D175,0.66,0.81,3
U2646,Formal,D144,0.66,0.91,5
U3562,Reception,D50,0.73,0.98,5
U2586,Festival,D138,0.96,0.95,3
U4912,Formal,D96,0.6,0.73,4
U2122,Wedding,D190,0.8,0.81,3
U4041,Reception,D200,0.83,0.72,3
U3504,College,D16,0.99,1.0,4
U2302,Festival,D111,0.9,0.61,4
U3454,Wedding,D157,0.65,0.67,5
U703,Formal,D142,0.8,0.83,3
U1492,Festival,D178,0.78,0.72,5
U2043,Festival,D34,0.79,0.61,4
U4481,Formal,D48,0.6,0.97,3
U2027,Wedding,D198,0.96,0.84,3
U4538,Reception,D12,0.81,0.86,5
U2846,College,D35,0.63,0.89,3
U4214,Wedding,D134,0.91,0.75,5
U344,Festival,D62,0.67,0.77,3
U2723,Party,D109,0.66,0.9,5
U24,College,D70,0.61,0.7,5
U1243,Formal,D18,0.8,0.74,5
U2978,Party,D95,0.79,0.96,3
U503,Reception,D37,0.69,0.8,5
U2456,Reception,D41,0.87,0.96,5
U570,Festival,D43,0.69,0.79,4
U3400,College,D35,0.71,0.68,3
U2161,Party,D54,0.7,0.69,5
U423,Festival,D117,0.78,0.71,4
U4929,Reception,D141,0.94,0.96,5
U4755,Festival,D107,0.83,0.88,4
U4079,Formal,D38,0.89,0.89,3
U1108,College,D70,0.85,0.62,5
U3216,Festival,D92,0.74,0.92,3
U4062,Wedding,D94,0.71,0.87,5
U606,Festival,D186,0.74,0.65,5
U4390,College,D91,0.98,0.81,4
U3562,Reception,D15,0.92,0.95,4
U689,Formal,D22,0.84,0.82,3
U1230,Formal,D149,0.62,0.74,3
U1093,Party,D76,0.92,0.77,4
U2596,Wedding,D160,0.97,0.79,5
U1347,Formal,D149,0.85,1.0,4
U462,Formal,D6,0.84,0.69,5
U4012,Reception,D87,0.88,0.96,3
U601,Wedding,D196,0.82,0.94,3
U1863,College,D156,0.84,0.96,5
U4134,Wedding,D162,0.71,0.75,5
U396,Reception,D193,0.93,0.71,5
U4632,Formal,D77,0.85,0.62,5
U826,Party,D42,0.74,0.86,4
U398,Formal,D101,0.75,0.86,3
U3783,Reception,D57,0.81,0.76,4
U637,Formal,D21,0.8,0.95,3
U3024,College,D122,0.97,0.85,4
U4173,Formal,D7,0.87,0.71,5
U2781,Wedding,D157,0.78,0.93,3
U2670,Party,D51,0.69,0.91,5
U2300,Formal,D75,0.8,0.83,3
U2338,Wedding,D90,0.85,0.62,5
U3061,Wedding,D173,0.8,0.85,5
U999,College,D194,0.89,0.98,3
U3613,Formal,D159,0.99,0.64,4
U2362,Party,D32,0.66,0.72,5
U2261,Festival,D138,0.97,0.64,4
U4078,Formal,D77,0.72,0.8,3
U2896,Reception,D12,0.75,0.9,4
U1910,College,D16,0.99,0.93,4
U4457,Formal,D125,0.88,0.6,5
U1020,College,D68,0.73,0.98,5
U3470,Festival,D105,0.64,0.78,5
U4611,Formal,D72,0.92,0.98,3
U1498,Reception,D50,0.8,0.62,4
U1676,Formal,D161,0.78,0.81,4
U1133,Party,D99,0.9,0.74,4
U961,Formal,D125,0.87,0.89,4
U941,Formal,D98,0.67,0.89,5
U4065,Formal,D6,0.67,0.83,5
U794,Party,D76,0.67,0.99,5
U4663,Reception,D46,0.66,0.7,5
U2313,Formal,D84,0.83,0.64,4
U1881,College,D146,0.74,0.68,4
U428,Reception,D193,0.75,0.99,3
U1276,Party,D158,0.72,0.75,5
U423,Formal,D161,0.96,0.71,4
U296,Wedding,D59,0.7,0.68,3
U1771,Party,D158,0.95,0.8,4
U2388,Formal,D101,0.9,1.0,5
U133,Reception,D103,0.9,0.75,3
U3796,Formal,D7,0.73,0.62,4
U1916,Reception,D31,0.63,0.73,5
U2031,Festival,D25,0.64,0.74,4
U535,College,D124,0.95,0.7,5
U2193,Wedding,D86,0.75,0.86,3
U1955,College,D194,0.82,0.9,3
U1047,Party,D85,0.71,0.77,4
U590,College,D146,0.84,0.83,4
U3390,College,D70,0.73,0.98,3
U1105,Formal,D39,1.0,0.72,5
U184,Festival,D115,0.65,0.61,4
U3051,Reception,D11,0.88,0.81,3
U2984,College,D130,0.92,0.63,4
U3321,Festival,D197,0.73,0.79,5
U970,Reception,D12,0.84,0.65,5
U481,Festival,D34,0.71,0.6,5
U136,Reception,D58,0.91,0.96,5
U2418,Reception,D31,0.63,0.64,3
U2688,Party,D135,0.67,0.61,4
U3786,Festival,D178,0.98,0.67,4
U352,Party,D76,0.61,0.96,4
U3847,Formal,D38,0.99,0.95,3
U207,College,D3,0.73,0.77,4
U1274,Wedding,D140,0.63,0.91,3
U3743,Formal,D184,0.73,0.68,3
U1506,Reception,D187,0.86,0.93,4
U2818,Formal,D14,0.7,0.89,3
U2437,Formal,D14,0.75,0.92,3
U2423,Wedding,D83,0.72,0.93,4
U3645,Formal,D14,0.93,0.66,3
U4164,Wedding,D83,0.88,0.87,3
U4398,Festival,D62,0.68,1.0,5
U721,Wedding,D82,0.72,0.9,4
U3979,Formal,D38,0.8,0.62,4
U2366,Formal,D39,0.83,0.95,5
U1923,Reception,D80,0.71,0.97,5
U2275,Formal,D74,0.65,0.62,4
U853,Festival,D197,0.86,0.77,5
U110,Festival,D138,0.6,0.78,3
U300,Party,D65,0.75,0.98,5
U3531,Party,D85,0.71,0.7,3
U790,Formal,D22,0.96,0.8,5
U4092,Festival,D69,0.92,0.62,3
U1062,Formal,D96,0.76,0.77,5
U715,Formal,D18,0.71,0.8,5
U798,Formal,D22,0.95,0.85,3
U634,Reception,D80,0.87,0.71,4
U236,Festival,D131,0.61,0.86,5
U2077,Formal,D74,0.64,0.8,3
U4166,Reception,D87,0.94,0.8,4
U4436,Formal,D67,0.69,0.76,3
U554,Reception,D152,0.95,0.87,4
U2992,Reception,D152,0.86,0.79,5
U687,Party,D151,0.76,0.82,5
U16,Formal,D159,0.81,0.78,4
U3897,Festival,D126,1.0,0.73,3
U4830,Festival,D119,0.69,0.65,4
U3838,Wedding,D24,0.63,0.74,3
U4819,Formal,D159,0.75,0.81,3
U4199,Formal,D144,0.98,0.66,4
U2336,Formal,D184,0.98,0.64,4
U2191,Wedding,D94,0.92,0.71,4
U4406,Festival,D49,0.63,0.88,5
U217,Reception,D120,0.7,0.64,4
U2962,Formal,D104,0.94,0.9,4
U1737,Formal,D71,0.73,0.74,4
U4328,Festival,D69,0.77,0.81,3
U920,College,D35,0.64,0.95,4
U3105,Party,D137,0.65,0.78,3
U399,College,D194,0.77,0.61,5
U1473,Festival,D108,0.99,0.7,4
U467,Festival,D9,0.76,0.85,4
U2926,Wedding,D190,0.8,0.62,4
U3683,Formal,D179,0.67,0.77,3
U773,Wedding,D29,0.83,0.86,4
U1890,Wedding,D190,0.65,0.84,3
U3917,Party,D182,0.69,0.92,4
U4953,Formal,D161,0.69,0.8,5
U276,Party,D174,0.68,0.97,4
U2352,Wedding,D30,0.72,0.98,3
