user_id,event_type,dress_id,body_match_score,style_score,final_ratings
u983,college,d10,0.67,0.97,5
u4512,party,d182,0.77,0.7,5
u1537,formal,d39,0.8,0.8,4
u4226,wedding,d160,0.83,0.67,5
u3,festival,d108,0.7,0.99,5
u4348,wedding,d112,0.66,0.9,4
u4010,festival,d88,0.69,0.96,4
u2119,party,d95,0.98,0.83,4
u2827,festival,d117,0.87,0.79,5
u2350,wedding,d157,0.95,0.78,3
u1193,formal,d89,0.78,0.79,3
u4888,festival,d131,0.66,0.86,4
u1587,reception,d58,0.64,0.85,5
u1318,reception,d5,0.65,0.96,5
u857,party,d121,0.75,0.75,5
u2719,party,d42,0.83,0.65,5
u4682,wedding,d160,0.95,0.69,3
u1104,formal,d7,0.97,0.8,4
u4183,wedding,d118,0.92,0.62,5
u4701,wedding,d160,0.89,0.74,4
u4492,formal,d101,0.99,0.65,3
u3377,wedding,d86,0.65,0.66,3
u2959,wedding,d140,0.76,0.81,3
u430,party,d32,0.89,0.83,3
u3283,reception,d20,0.71,0.66,5
u1407,formal,d98,0.66,0.88,5
u3804,college,d13,0.89,0.87,5
u2075,formal,d125,0.84,0.85,4
u1635,festival,d111,0.63,0.94,3
u1798,reception,d47,0.86,0.68,5
u1000,festival,d92,0.8,0.74,3
u1668,college,d91,0.73,0.88,4
u4895,party,d158,0.93,0.64,5
u2719,festival,d69,0.79,0.83,3
u2756,formal,d71,0.89,0.94,3
u1465,college,d70,0.85,0.76,3
u2482,formal,d48,0.76,0.87,5
u2301,reception,d46,0.63,1.0,4
u697,wedding,d160,0.85,0.73,3
u4971,festival,d153,0.81,0.64,5
u4448,college,d156,0.73,0.8,5
u4304,reception,d37,0.82,0.82,3
u2852,wedding,d170,0.67,0.88,4
u392,festival,d131,0.65,0.97,3
u1560,college,d129,0.67,0.82,4
u2042,party,d174,0.83,0.84,4
u4260,formal,d27,0.69,0.72,4
u285,party,d109,0.6,0.83,4
u343,festival,d102,0.69,0.62,5
u3037,college,d146,0.7,0.7,5
u1323,festival,d79,0.74,0.62,5
u3382,reception,d200,0.92,0.75,5
u2600,wedding,d29,0.62,0.99,4
u1409,college,d68,0.92,0.98,5
u1616,festival,d111,0.61,0.78,4
u1848,reception,d12,1.0,0.89,5
u1566,festival,d117,0.63,0.88,3
u4175,festival,d197,0.9,0.86,3
u3559,festival,d131,0.6,0.74,4
u899,reception,d187,0.66,0.86,4
u3414,college,d116,0.84,0.72,5
u4601,wedding,d29,0.66,0.69,3
u748,reception,d181,0.66,0.72,5
u3471,festival,d43,0.87,0.89,4
u2074,formal,d96,0.61,0.75,4
u877,formal,d144,0.93,0.71,3
u2941,festival,d43,0.63,0.79,3
u162,reception,d5,0.73,0.91,4
u4868,reception,d31,0.98,0.7,3
u1790,festival,d88,0.99,0.79,5
u241,wedding,d176,0.68,0.83,3
u1335,reception,d141,0.61,0.67,5
u1966,formal,d179,0.75,1.0,4
u431,party,d109,0.85,0.98,4
u3969,festival,d25,0.62,0.8,5
u4001,formal,d77,0.84,0.95,3
u3121,wedding,d23,0.68,0.7,5
u3644,party,d182,0.63,0.65,4
u363,reception,d37,1.0,0.97,3
u3655,reception,d31,0.69,0.75,5
u3559,formal,d149,0.68,0.6,3
u4852,festival,d62,0.62,0.81,4
u592,wedding,d112,0.8,0.89,4
u160,festival,d148,0.66,0.64,5
u4091,formal,d159,0.78,0.9,3
u991,college,d116,0.9,0.94,3
u3980,party,d78,0.85,0.91,3
u2841,formal,d6,0.87,0.73,5
u4467,reception,d200,0.94,0.83,5
u3932,party,d65,0.84,0.77,4
u1651,formal,d125,0.77,0.82,4
u4643,reception,d152,0.94,0.74,5
u1011,reception,d46,0.92,0.86,5
u4184,festival,d111,0.72,0.86,5
u1799,festival,d69,0.92,0.71,4
u1268,formal,d179,0.95,0.93,3
u2505,formal,d125,1.0,0.82,3
u1147,reception,d136,0.98,0.68,3
u4339,party,d51,0.77,0.98,4
u2030,formal,d171,0.97,0.88,5
u1607,festival,d186,0.85,0.87,3
u2462,wedding,d163,0.62,0.92,4
u2885,party,d85,0.81,0.63,4
u719,formal,d71,0.62,0.71,5
u251,college,d63,0.96,0.98,3
u91,festival,d183,0.8,0.64,5
u4606,reception,d120,0.79,0.63,4
u3366,wedding,d112,0.84,0.84,3
u1869,festival,d105,0.7,0.63,4
u4717,formal,d38,0.77,0.91,3
u2062,reception,d47,0.95,0.97,3
u1730,wedding,d28,0.91,0.94,4
u4019,festival,d79,0.74,0.87,3
u970,reception,d57,0.89,0.73,4
u3811,festival,d114,0.66,0.61,5
u334,college,d93,0.75,0.98,3
u2858,reception,d166,0.77,0.91,4
u3618,festival,d153,0.86,0.64,4
u3979,party,d133,0.75,0.87,4
u58,formal,d64,0.96,0.76,3
u4502,festival,d153,0.86,0.63,5
u3811,wedding,d26,0.98,0.96,3
u4224,wedding,d154,0.94,0.76,5
u4878,party,d191,0.86,0.83,5
u3541,formal,d161,0.82,0.88,3
u2466,reception,d141,0.95,0.66,3
u638,festival,d119,0.77,0.71,4
u3242,festival,d115,0.94,0.77,4
u837,formal,d171,0.89,0.86,3
u4102,college,d63,0.89,0.9,3
u2650,party,d192,0.86,0.98,4
u1045,party,d151,0.83,0.61,5
u4417,festival,d197,0.89,0.94,4
u3617,festival,d108,0.76,0.77,5
u3848,wedding,d29,0.72,0.76,4
u3252,college,d61,0.94,0.93,4
u2653,reception,d110,0.86,0.84,5
u1712,formal,d67,0.75,0.82,3
u1685,party,d95,0.77,0.68,4
u1101,college,d124,0.98,0.66,3
u1111,reception,d41,0.89,0.93,4
u3021,party,d109,0.81,0.69,3
u1568,festival,d52,0.9,0.72,5
u976,wedding,d23,0.98,0.7,4
u36,wedding,d28,0.95,0.69,3
u2270,formal,d55,0.85,0.67,5
u4679,party,d1,0.65,0.86,3
u4520,party,d182,0.94,0.63,5
u3728,wedding,d28,0.69,0.65,5
u4676,party,d1,0.68,0.76,5
u2242,formal,d75,0.77,0.9,4
u3557,college,d93,0.66,0.87,4
u2678,formal,d171,0.64,0.76,3
u2696,wedding,d23,0.61,0.95,5
u3514,party,d128,0.69,0.72,4
u2884,reception,d31,0.99,0.96,3
u984,reception,d139,0.61,0.68,3
u1506,festival,d148,0.78,0.93,3
u226,reception,d87,0.62,0.85,3
u4599,reception,d188,0.82,0.61,3
u1201,festival,d49,0.78,0.86,5
u3212,college,d13,1.0,0.89,3
u1945,wedding,d176,0.96,0.89,3
u468,festival,d34,0.66,0.81,3
u2987,party,d158,0.95,0.94,5
u3389,college,d35,0.73,0.61,4
u4643,college,d91,0.86,0.95,4
u476,wedding,d29,0.97,0.65,4
u2068,wedding,d163,0.85,0.73,3
u1456,festival,d183,0.97,0.7,4
u3577,party,d54,0.81,0.81,5
u4751,reception,d181,0.65,0.76,4
u2281,festival,d66,0.71,0.84,5
u1848,wedding,d160,0.95,0.99,4
u2972,wedding,d118,0.7,0.84,4
u2598,formal,d7,0.85,0.97,4
u663,wedding,d23,0.77,0.91,3
u1797,formal,d67,0.65,0.94,4
u2840,college,d93,0.69,0.9,3
u1221,college,d61,0.85,0.78,3
u663,wedding,d162,0.79,0.71,5
u777,wedding,d82,0.78,0.62,5
u2768,wedding,d118,0.85,0.66,3
u3389,wedding,d28,0.81,0.87,3
u807,wedding,d28,0.64,0.81,5
u165,formal,d77,0.9,0.9,3
u3935,formal,d39,0.73,0.91,5
u3261,festival,d62,0.69,0.85,5
u3632,festival,d34,0.74,0.92,3
u982,party,d42,0.94,0.61,5
u336,formal,d143,0.67,0.94,3
u907,party,d81,0.94,0.76,3
u2165,festival,d34,0.79,0.86,3
u1004,festival,d107,0.69,0.6,5
u2699,reception,d100,0.6,0.91,3
u1502,college,d16,0.67,0.69,3
u4162,reception,d31,0.69,0.82,5
u1690,party,d191,0.69,0.97,3
u3788,wedding,d190,0.91,0.95,3
u4869,formal,d144,0.74,0.67,3
u4259,formal,d39,0.67,0.7,4
u4828,formal,d159,0.65,0.77,3
u1196,formal,d125,0.97,0.72,5
u71,wedding,d190,0.75,0.74,4
u1011,festival,d153,0.63,0.69,5
u4733,party,d78,0.73,0.94,5
u581,college,d156,0.77,0.91,3
u2240,college,d156,0.68,0.9,5
u4807,college,d130,0.67,0.88,4
u2197,reception,d187,0.76,0.94,4
u588,party,d137,0.64,0.98,5
u4080,reception,d36,0.65,0.91,5
u1846,formal,d145,0.76,0.88,4
u3689,formal,d84,0.61,0.76,4
u4267,reception,d47,0.92,0.66,5
u134,college,d45,0.64,0.83,3
u389,party,d78,0.95,0.96,5
u4705,formal,d179,0.79,0.89,3
u4638,festival,d105,0.99,0.94,5
u4009,festival,d52,0.84,0.69,3
u2788,festival,d25,0.74,0.79,3
u901,formal,d22,0.99,0.88,4
u3465,college,d199,0.86,0.67,3
u1014,college,d68,0.75,0.93,5
u2399,party,d121,0.88,0.62,5
u647,festival,d111,0.7,0.91,3
u3137,wedding,d163,0.95,0.95,5
u4062,festival,d117,0.88,0.96,3
u61,college,d146,0.9,0.82,5
u553,party,d135,0.93,0.64,3
u3431,wedding,d140,0.76,0.75,4
u2046,reception,d110,0.72,0.84,5
u4148,reception,d37,0.65,0.65,4
u3483,wedding,d118,0.72,0.73,3
u3234,wedding,d198,0.71,0.82,3
u3465,formal,d27,0.9,0.92,3
u4402,formal,d71,0.71,0.75,3
u4642,party,d128,0.73,0.77,4
u188,formal,d74,0.94,0.7,3
u1799,wedding,d176,0.71,0.63,4
u124,festival,d177,0.85,0.72,3
u478,wedding,d190,0.89,0.6,4
u1192,party,d182,0.89,0.72,4
u4459,festival,d9,1.0,0.89,3
u3011,party,d180,0.86,0.93,3
u3081,festival,d111,0.86,0.69,3
u1482,festival,d111,1.0,0.62,3
u1107,party,d113,0.68,0.89,3
u2779,wedding,d175,1.0,0.92,3
u2746,reception,d166,0.79,0.82,3
u4239,wedding,d170,0.96,0.89,3
u3563,reception,d11,0.98,0.62,4
u2907,formal,d74,0.73,0.77,4
u1043,reception,d60,0.79,1.0,3
u764,wedding,d2,0.94,0.63,3
u258,college,d156,0.86,0.75,3
u2580,party,d51,0.77,0.88,5
u1185,festival,d88,0.83,0.74,4
u4441,party,d135,0.95,0.8,5
u596,formal,d98,0.8,0.72,4
u666,reception,d100,0.62,0.73,5
u3971,reception,d15,0.82,0.86,3
u3174,college,d16,0.91,0.8,5
u3515,wedding,d94,0.67,0.95,4
u959,festival,d25,0.84,0.79,4
u4605,party,d174,0.74,0.79,5
u1667,reception,d200,0.74,0.61,5
u2122,reception,d20,0.97,0.88,5
u2678,wedding,d28,0.71,0.87,5
u3087,wedding,d29,0.98,0.88,5
u1205,college,d155,0.62,0.62,3
u2585,reception,d15,0.93,0.75,3
u4087,reception,d37,0.95,0.69,3
u1514,party,d109,0.95,0.75,4
u641,festival,d105,0.75,0.78,3
u3938,festival,d126,0.81,1.0,4
u4105,college,d19,0.71,0.65,3
u1557,festival,d88,0.98,0.83,3
u1843,college,d91,0.68,0.68,5
u4156,formal,d14,0.97,0.9,3
u3609,festival,d49,0.88,0.98,4
u4528,party,d180,0.75,0.66,5
u4815,festival,d88,0.98,0.69,5
u1490,wedding,d94,0.85,0.82,3
u2198,reception,d41,0.65,0.97,4
u4473,festival,d153,0.61,0.87,5
u8,wedding,d162,0.89,0.91,4
u160,reception,d193,0.84,0.68,4
u2632,formal,d147,0.77,0.74,3
u3875,college,d172,0.88,0.86,4
u1907,reception,d100,0.87,0.84,5
u68,reception,d80,0.8,0.65,3
u1335,college,d156,0.83,0.71,5
u4231,reception,d53,0.91,0.85,4
u3925,festival,d88,0.74,0.75,3
u3752,party,d1,0.9,0.77,4
u2855,reception,d53,0.92,0.81,3
u1563,festival,d131,1.0,0.89,5
u696,college,d130,0.98,0.86,4
u2134,formal,d195,0.69,0.97,4
u2666,wedding,d29,0.72,0.99,5
u3579,wedding,d59,0.74,0.7,3
u1718,college,d19,0.62,0.75,4
u48,formal,d64,0.74,0.66,5
u2085,formal,d195,0.97,0.6,3
u4887,wedding,d2,0.7,0.64,4
u3670,formal,d38,0.9,0.66,5
u4855,festival,d108,0.78,0.95,5
u1486,festival,d52,0.71,0.64,3
u3722,college,d3,0.76,0.92,5
u1687,party,d65,0.98,0.9,3
u889,college,d194,0.66,0.66,4
u3271,festival,d25,0.81,0.7,3
u2878,formal,d21,0.97,0.81,3
u1140,formal,d149,0.78,0.65,3
u202,reception,d87,0.71,0.94,5
u4498,party,d51,0.73,0.97,4
u2775,formal,d74,0.97,0.71,4
u4828,festival,d111,0.94,0.84,5
u3050,wedding,d198,0.89,0.87,3
u4723,wedding,d176,0.77,0.64,4
u3082,wedding,d83,0.88,0.69,4
u1569,formal,d98,0.82,0.94,5
u1729,party,d54,0.92,0.92,4
u4954,reception,d100,0.94,0.87,5
u2826,party,d65,0.8,0.73,5
u4794,formal,d96,0.64,0.69,4
u4464,formal,d38,0.85,0.73,3
u2862,college,d19,0.77,0.96,4
u3244,college,d156,0.66,0.68,4
u1978,reception,d46,0.73,0.68,3
u1956,party,d42,0.97,0.93,5
u623,festival,d88,0.87,0.65,5
u3982,festival,d183,0.92,0.96,3
u3329,festival,d148,0.68,0.93,4
u1513,reception,d187,0.94,0.94,4
u2163,festival,d69,0.75,0.99,3
u1362,college,d63,0.79,0.86,3
u4373,wedding,d97,0.98,0.78,3
u1215,college,d63,0.64,0.88,3
u539,college,d16,0.84,0.62,4
u1666,reception,d5,0.79,0.87,5
u730,wedding,d140,0.86,0.77,5
u1329,reception,d141,0.78,0.79,5
u803,reception,d152,0.83,0.64,5
u3497,reception,d103,0.87,0.98,3
u4461,formal,d98,0.61,0.88,4
u3437,party,d180,0.84,0.88,4
u2716,college,d19,0.99,0.94,3
u707,party,d65,0.67,0.82,5
u3405,festival,d69,0.73,0.92,4
u4402,wedding,d160,0.94,0.67,3
u587,formal,d142,0.7,0.9,4
u476,party,d54,0.88,0.86,3
u3238,formal,d74,0.91,0.95,3
u1558,party,d135,0.87,0.72,5
u2788,college,d156,1.0,0.7,3
u3053,college,d16,0.66,0.86,4
u1970,formal,d39,0.71,0.88,3
u2516,reception,d187,0.73,0.76,3
u2906,party,d121,0.9,0.9,5
u241,reception,d57,0.89,0.66,5
u3294,party,d65,0.94,0.8,5
u2204,festival,d148,0.61,0.89,3
u515,formal,d179,0.69,0.92,3
u2149,wedding,d82,0.89,0.72,5
u3777,formal,d55,0.9,0.6,3
u1600,festival,d25,0.79,0.99,5
u2965,reception,d11,0.89,0.64,3
u410,college,d61,0.71,0.89,4
u1657,formal,d98,0.62,0.86,5
u4079,party,d121,0.83,0.61,3
u700,party,d32,0.65,0.92,3
u3115,reception,d5,0.75,0.71,4
u2172,wedding,d29,0.81,0.95,4
u1937,formal,d164,0.7,1.0,4
u123,wedding,d157,0.85,0.99,5
u1171,party,d95,0.63,0.95,3
u1381,party,d180,0.64,0.99,5
u3157,festival,d43,0.92,0.73,3
u1310,party,d121,0.85,0.86,4
u4786,college,d13,0.68,0.72,4
u4269,party,d192,0.67,0.76,3
u1192,wedding,d2,0.91,0.6,5
u3640,party,d133,0.68,0.72,3
u4595,reception,d87,0.94,0.75,3
u2947,wedding,d2,0.62,0.66,4
u716,formal,d161,0.88,0.67,3
u4314,wedding,d26,0.83,0.77,5
u2483,reception,d8,0.92,0.89,5
u904,party,d174,0.79,0.71,3
u2619,festival,d52,0.74,0.92,3
u4442,college,d91,0.86,0.65,4
u946,festival,d25,0.89,0.82,3
u4979,formal,d123,0.65,0.64,4
u2569,reception,d189,0.76,0.82,5
u2838,college,d124,0.81,0.81,5
u314,formal,d125,0.89,0.9,4
u947,festival,d88,0.76,0.62,3
u3923,party,d56,0.74,0.66,5
u1832,reception,d141,0.62,0.86,5
u1243,party,d81,0.98,0.63,4
u2595,wedding,d198,0.76,0.99,4
u4003,college,d68,0.79,0.91,5
u3653,formal,d89,0.71,0.79,3
u2654,reception,d200,0.81,0.82,5
u868,party,d95,0.65,0.66,5
u1871,festival,d138,0.89,0.75,3
u3482,college,d129,0.79,0.92,4
u3475,formal,d185,0.71,0.8,4
u3508,formal,d147,0.67,0.61,5
u750,party,d128,0.8,0.77,4
u3168,formal,d72,0.94,0.72,5
u1096,reception,d44,0.97,0.84,5
u1311,festival,d197,0.94,0.98,3
u2118,formal,d6,0.65,0.77,3
u2338,college,d68,0.75,0.98,3
u100,formal,d7,0.75,0.93,4
u640,party,d182,0.97,0.83,4
u1729,formal,d89,0.7,0.78,3
u2790,reception,d187,0.61,0.84,4
u3410,reception,d87,0.66,0.63,3
u3348,formal,d171,0.95,0.99,5
u1313,formal,d147,0.71,0.76,3
u283,wedding,d154,0.74,0.82,3
u3640,party,d135,0.6,0.91,5
u3000,party,d51,0.9,0.83,5
u3837,formal,d142,0.84,0.6,4
u4101,festival,d111,0.98,0.65,5
u1571,festival,d177,0.79,0.64,3
u2591,wedding,d118,0.65,0.84,3
u3038,formal,d123,0.89,0.79,4
u1558,formal,d21,0.81,0.7,3
u2726,party,d165,0.73,0.7,5
u4285,college,d35,0.65,0.91,3
u362,party,d137,0.76,0.62,3
u2815,wedding,d30,0.86,0.66,5
u914,festival,d117,0.81,0.77,5
u32,college,d63,0.64,0.85,5
u2379,formal,d179,0.88,0.68,3
u3702,festival,d62,0.9,0.84,3
u322,formal,d7,0.72,0.8,3
u1580,party,d85,0.87,0.78,5
u3315,festival,d108,0.63,0.67,5
u1635,party,d78,0.81,0.96,5
u1654,wedding,d150,0.89,0.97,3
u2455,formal,d67,0.85,0.74,3
u1814,formal,d89,0.6,0.6,4
u4098,festival,d131,0.74,0.63,5
u1228,college,d91,0.61,0.63,3
u1122,college,d156,0.92,0.87,5
u3634,formal,d171,0.91,0.97,5
u1597,formal,d55,0.74,0.9,3
u2208,party,d81,0.79,0.6,5
u2791,wedding,d150,0.94,0.74,4
u4475,reception,d15,0.63,0.84,5
u2111,festival,d34,0.82,0.82,3
u1811,festival,d169,0.77,0.62,5
u1327,wedding,d118,0.61,0.99,5
u2722,festival,d169,0.68,0.82,4
u2993,reception,d181,0.87,0.96,3
u798,wedding,d2,0.65,0.93,5
u4396,reception,d80,0.67,0.8,4
u1566,festival,d111,0.69,0.81,5
u1363,college,d16,0.8,0.6,4
u4321,party,d78,0.85,0.94,3
u1205,college,d129,0.62,0.74,3
u2376,reception,d11,0.99,0.66,5
u488,college,d116,0.62,0.87,3
u1627,festival,d52,0.83,0.73,5
u1784,wedding,d118,0.8,0.94,5
u490,party,d135,0.91,0.7,3
u1835,college,d61,0.69,0.94,3
u3894,festival,d25,0.89,0.72,4
u4250,party,d95,0.73,0.96,5
u1588,festival,d107,0.68,0.88,3
u4435,formal,d75,0.81,0.84,4
u1636,wedding,d30,0.81,0.77,3
u661,formal,d195,0.79,0.75,4
u4350,party,d192,0.75,0.94,5
u169,reception,d20,0.99,0.9,5
u4461,festival,d66,0.95,0.75,4
u2647,wedding,d175,0.66,0.81,3
u2646,formal,d144,0.66,0.91,5
u3562,reception,d50,0.73,0.98,5
u2586,festival,d138,0.96,0.95,3
u4912,formal,d96,0.6,0.73,4
u2122,wedding,d190,0.8,0.81,3
u4041,reception,d200,0.83,0.72,3
u3504,college,d16,0.99,1.0,4
u2302,festival,d111,0.9,0.61,4
u3454,wedding,d157,0.65,0.67,5
u703,formal,d142,0.8,0.83,3
u1492,festival,d178,0.78,0.72,5
u2043,festival,d34,0.79,0.61,4
u4481,formal,d48,0.6,0.97,3
u2027,wedding,d198,0.96,0.84,3
u4538,reception,d12,0.81,0.86,5
u2846,college,d35,0.63,0.89,3
u4214,wedding,d134,0.91,0.75,5
u344,festival,d62,0.67,0.77,3
u2723,party,d109,0.66,0.9,5
u24,college,d70,0.61,0.7,5
u1243,formal,d18,0.8,0.74,5
u2978,party,d95,0.79,0.96,3
u503,reception,d37,0.69,0.8,5
u2456,reception,d41,0.87,0.96,5
u570,festival,d43,0.69,0.79,4
u3400,college,d35,0.71,0.68,3
u2161,party,d54,0.7,0.69,5
u423,festival,d117,0.78,0.71,4
u4929,reception,d141,0.94,0.96,5
u4755,festival,d107,0.83,0.88,4
u4079,formal,d38,0.89,0.89,3
u1108,college,d70,0.85,0.62,5
u3216,festival,d92,0.74,0.92,3
u4062,wedding,d94,0.71,0.87,5
u606,festival,d186,0.74,0.65,5
u4390,college,d91,0.98,0.81,4
u3562,reception,d15,0.92,0.95,4
u689,formal,d22,0.84,0.82,3
u1230,formal,d149,0.62,0.74,3
u1093,party,d76,0.92,0.77,4
u2596,wedding,d160,0.97,0.79,5
u1347,formal,d149,0.85,1.0,4
u462,formal,d6,0.84,0.69,5
u4012,reception,d87,0.88,0.96,3
u601,wedding,d196,0.82,0.94,3
u1863,college,d156,0.84,0.96,5
u4134,wedding,d162,0.71,0.75,5
u396,reception,d193,0.93,0.71,5
u4632,formal,d77,0.85,0.62,5
u826,party,d42,0.74,0.86,4
u398,formal,d101,0.75,0.86,3
u3783,reception,d57,0.81,0.76,4
u637,formal,d21,0.8,0.95,3
u3024,college,d122,0.97,0.85,4
u4173,formal,d7,0.87,0.71,5
u2781,wedding,d157,0.78,0.93,3
u2670,party,d51,0.69,0.91,5
u2300,formal,d75,0.8,0.83,3
u2338,wedding,d90,0.85,0.62,5
u3061,wedding,d173,0.8,0.85,5
u999,college,d194,0.89,0.98,3
u3613,formal,d159,0.99,0.64,4
u2362,party,d32,0.66,0.72,5
u2261,festival,d138,0.97,0.64,4
u4078,formal,d77,0.72,0.8,3
u2896,reception,d12,0.75,0.9,4
u1910,college,d16,0.99,0.93,4
u4457,formal,d125,0.88,0.6,5
u1020,college,d68,0.73,0.98,5
u3470,festival,d105,0.64,0.78,5
u4611,formal,d72,0.92,0.98,3
u1498,reception,d50,0.8,0.62,4
u1676,formal,d161,0.78,0.81,4
u1133,party,d99,0.9,0.74,4
u961,formal,d125,0.87,0.89,4
u941,formal,d98,0.67,0.89,5
u4065,formal,d6,0.67,0.83,5
u794,party,d76,0.67,0.99,5
u4663,reception,d46,0.66,0.7,5
u2313,formal,d84,0.83,0.64,4
u1881,college,d146,0.74,0.68,4
u428,reception,d193,0.75,0.99,3
u1276,party,d158,0.72,0.75,5
u423,formal,d161,0.96,0.71,4
u296,wedding,d59,0.7,0.68,3
u1771,party,d158,0.95,0.8,4
u2388,formal,d101,0.9,1.0,5
u133,reception,d103,0.9,0.75,3
u3796,formal,d7,0.73,0.62,4
u1916,reception,d31,0.63,0.73,5
u2031,festival,d25,0.64,0.74,4
u535,college,d124,0.95,0.7,5
u2193,wedding,d86,0.75,0.86,3
u1955,college,d194,0.82,0.9,3
u1047,party,d85,0.71,0.77,4
u590,college,d146,0.84,0.83,4
u3390,college,d70,0.73,0.98,3
u1105,formal,d39,1.0,0.72,5
u184,festival,d115,0.65,0.61,4
u3051,reception,d11,0.88,0.81,3
u2984,college,d130,0.92,0.63,4
u3321,festival,d197,0.73,0.79,5
u970,reception,d12,0.84,0.65,5
u481,festival,d34,0.71,0.6,5
u136,reception,d58,0.91,0.96,5
u2418,reception,d31,0.63,0.64,3
u2688,party,d135,0.67,0.61,4
u3786,festival,d178,0.98,0.67,4
u352,party,d76,0.61,0.96,4
u3847,formal,d38,0.99,0.95,3
u207,college,d3,0.73,0.77,4
u1274,wedding,d140,0.63,0.91,3
u3743,formal,d184,0.73,0.68,3
u1506,reception,d187,0.86,0.93,4
u2818,formal,d14,0.7,0.89,3
u2437,formal,d14,0.75,0.92,3
u2423,wedding,d83,0.72,0.93,4
u3645,formal,d14,0.93,0.66,3
u4164,wedding,d83,0.88,0.87,3
u4398,festival,d62,0.68,1.0,5
u721,wedding,d82,0.72,0.9,4
u3979,formal,d38,0.8,0.62,4
u2366,formal,d39,0.83,0.95,5
u1923,reception,d80,0.71,0.97,5
u2275,formal,d74,0.65,0.62,4
u853,festival,d197,0.86,0.77,5
u110,festival,d138,0.6,0.78,3
u300,party,d65,0.75,0.98,5
u3531,party,d85,0.71,0.7,3
u790,formal,d22,0.96,0.8,5
u4092,festival,d69,0.92,0.62,3
u1062,formal,d96,0.76,0.77,5
u715,formal,d18,0.71,0.8,5
u798,formal,d22,0.95,0.85,3
u634,reception,d80,0.87,0.71,4
u236,festival,d131,0.61,0.86,5
u2077,formal,d74,0.64,0.8,3
u4166,reception,d87,0.94,0.8,4
u4436,formal,d67,0.69,0.76,3
u554,reception,d152,0.95,0.87,4
u2992,reception,d152,0.86,0.79,5
u687,party,d151,0.76,0.82,5
u16,formal,d159,0.81,0.78,4
u3897,festival,d126,1.0,0.73,3
u4830,festival,d119,0.69,0.65,4
u3838,wedding,d24,0.63,0.74,3
u4819,formal,d159,0.75,0.81,3
u4199,formal,d144,0.98,0.66,4
u2336,formal,d184,0.98,0.64,4
u2191,wedding,d94,0.92,0.71,4
u4406,festival,d49,0.63,0.88,5
u217,reception,d120,0.7,0.64,4
u2962,formal,d104,0.94,0.9,4
u1737,formal,d71,0.73,0.74,4
u4328,festival,d69,0.77,0.81,3
u920,college,d35,0.64,0.95,4
u3105,party,d137,0.65,0.78,3
u399,college,d194,0.77,0.61,5
u1473,festival,d108,0.99,0.7,4
u467,festival,d9,0.76,0.85,4
u2926,wedding,d190,0.8,0.62,4
u3683,formal,d179,0.67,0.77,3
u773,wedding,d29,0.83,0.86,4
u1890,wedding,d190,0.65,0.84,3
u3917,party,d182,0.69,0.92,4
u4953,formal,d161,0.69,0.8,5
u276,party,d174,0.68,0.97,4
u2352,wedding,d30,0.72,0.98,3
u3201,college,d156,0.79,0.84,5
u1435,wedding,d190,0.64,0.74,3
u1675,party,d78,0.97,0.84,5
u4301,reception,d20,0.78,0.65,3
u4980,party,d95,0.84,0.85,4
u497,party,d42,1.0,0.9,5
u3379,college,d19,0.71,0.75,4
u4675,wedding,d118,0.64,0.87,4
u729,wedding,d94,0.91,0.98,3
u3414,reception,d181,0.76,0.7,4
u1978,party,d132,0.8,0.93,3
u2215,formal,d73,0.93,0.83,3
u4843,party,d40,0.91,0.64,5
u852,party,d132,0.69,0.9,5
u2250,reception,d37,0.64,0.94,5
u1304,formal,d123,0.96,0.85,3
u4682,college,d194,0.73,0.69,5
u1454,reception,d188,0.71,0.99,4
u4863,reception,d8,0.99,0.92,4
u1265,wedding,d29,0.63,0.78,3
u1903,wedding,d86,0.7,0.95,5
u498,reception,d20,0.96,0.86,3
u2792,festival,d49,0.62,0.71,4
u2141,formal,d64,0.84,0.75,3
u3157,festival,d119,0.68,0.61,3
u3589,reception,d31,0.69,0.99,4
u1389,reception,d136,0.78,0.72,4
u1670,reception,d188,0.83,0.64,3
u3372,formal,d71,0.62,0.87,3
u704,college,d168,0.75,0.75,4
u4383,reception,d20,0.89,0.95,4
u4349,festival,d102,0.72,0.69,3
u2796,formal,d6,0.87,0.75,5
u4750,college,d19,0.68,0.84,3
u4193,reception,d100,0.99,0.63,4
u3205,festival,d9,0.86,0.89,4
u1288,college,d199,0.96,0.65,3
u1711,wedding,d83,0.93,0.84,5
u4012,reception,d57,0.94,0.6,5
u4795,wedding,d163,0.91,0.98,4
u1363,wedding,d28,0.88,0.98,5
u4911,wedding,d90,0.91,0.97,4
u3835,wedding,d173,0.92,0.95,5
u328,party,d135,0.65,0.67,3
u4301,formal,d71,0.66,0.83,5
u4650,formal,d144,0.75,0.61,3
u602,party,d1,0.86,0.71,5
u4623,formal,d84,0.71,1.0,5
u3431,formal,d55,0.94,0.91,3
u4021,wedding,d160,0.97,1.0,4
u4536,festival,d79,0.82,0.65,4
u3139,college,d35,0.76,0.81,5
u3363,formal,d184,0.61,0.82,3
u722,party,d133,0.78,0.87,3
u1962,formal,d147,0.92,0.92,5
u3571,wedding,d154,0.87,0.79,5
u823,college,d35,0.7,0.64,3
u3006,festival,d111,0.66,0.78,3
u4657,party,d132,0.62,0.62,4
