product_id,product_name,hair_type,routine_type
2612,shampoo i 741,high porosity,Wash
9422,shampoo a 672,low porosity,Wash
3364,hair mask o 933,high porosity,Treatment
5076,hair mask o 970,high porosity,Treatment
9840,hair mask g 879,scalp issues,Treatment
7135,shampoo i 93,high porosity,Wash
5193,serum d 703,scalp issues,Treatment
6670,conditioner f 297,low porosity,Wash
9583,shampoo a 714,low porosity,Wash
571,hair mask g 466,scalp issues,Treatment
3451,shampoo i 235,high porosity,Wash
745,serum h 427,low porosity,Treatment
8870,shampoo i 666,high porosity,Wash
7508,serum l 78,high porosity,Treatment
9892,hair mask g 825,scalp issues,Treatment
3715,hair mask g 200,scalp issues,Treatment
6809,hair mask g 941,scalp issues,Treatment
5072,shampoo a 861,low porosity,Wash
351,serum d 660,scalp issues,Treatment
163,conditioner b 838,high porosity,Wash
8964,conditioner b 704,high porosity,Wash
8556,serum d 85,scalp issues,Treatment
5655,hair mask k 124,scalp issues,Treatment
2564,hair mask g 353,scalp issues,Treatment
9607,hair mask k 211,scalp issues,Treatment
8070,shampoo i 346,high porosity,Wash
8293,conditioner j 9,low porosity,Wash
6150,hair mask o 107,high porosity,Treatment
6882,conditioner b 453,high porosity,Wash
4810,conditioner j 217,low porosity,Wash
8566,serum l 204,high porosity,Treatment
5265,serum h 950,low porosity,Treatment
285,shampoo e 129,high porosity,Wash
4817,conditioner j 862,low porosity,Wash
5812,conditioner n 167,scalp issues,Wash
336,conditioner j 182,low porosity,Wash
1120,hair mask g 191,scalp issues,Treatment
6445,serum d 214,scalp issues,Treatment
2549,conditioner f 528,low porosity,Wash
6969,serum h 86,low porosity,Treatment
6958,shampoo e 645,high porosity,Wash
3746,serum l 22,high porosity,Treatment
232,hair mask g 564,scalp issues,Treatment
8826,conditioner f 194,low porosity,Wash
5307,hair mask k 472,scalp issues,Treatment
5127,shampoo i 541,high porosity,Wash
420,serum h 169,low porosity,Treatment
7149,hair mask c 858,low porosity,Treatment
9651,hair mask c 500,low porosity,Treatment
8490,conditioner n 81,scalp issues,Wash
7481,conditioner n 361,scalp issues,Wash
4840,serum d 493,scalp issues,Treatment
3356,shampoo a 402,low porosity,Wash
9156,serum l 578,high porosity,Treatment
5,hair mask g 712,scalp issues,Treatment
6680,conditioner n 675,scalp issues,Wash
5910,serum d 335,scalp issues,Treatment
9220,hair mask g 927,scalp issues,Treatment
7135,conditioner b 953,high porosity,Wash
5654,shampoo a 958,low porosity,Wash
6850,shampoo i 168,high porosity,Wash
4662,hair mask g 234,scalp issues,Treatment
6389,shampoo e 104,high porosity,Wash
2928,conditioner n 872,scalp issues,Wash
3756,shampoo i 329,high porosity,Wash
843,hair mask g 278,scalp issues,Treatment
4869,serum h 634,low porosity,Treatment
9824,serum d 584,scalp issues,Treatment
1778,shampoo i 757,high porosity,Wash
4445,serum l 336,high porosity,Treatment
8148,serum l 846,high porosity,Treatment
1046,hair mask o 50,high porosity,Treatment
1723,hair mask c 872,low porosity,Treatment
7520,serum l 702,high porosity,Treatment
53,shampoo e 156,high porosity,Wash
8284,shampoo a 852,low porosity,Wash
9346,serum h 514,low porosity,Treatment
3754,hair mask c 800,low porosity,Treatment
1770,hair mask k 899,scalp issues,Treatment
8585,shampoo a 312,low porosity,Wash
348,shampoo m 550,low porosity,Wash
493,serum h 850,low porosity,Treatment
8649,serum h 808,low porosity,Treatment
3840,serum d 673,scalp issues,Treatment
3082,serum d 727,scalp issues,Treatment
138,hair mask c 610,low porosity,Treatment
4322,hair mask o 506,high porosity,Treatment
6384,shampoo i 121,high porosity,Wash
6126,shampoo i 767,high porosity,Wash
5263,conditioner f 738,low porosity,Wash
7972,serum d 375,scalp issues,Treatment
9837,hair mask o 604,high porosity,Treatment
8275,serum h 161,low porosity,Treatment
5397,conditioner n 993,scalp issues,Wash
6250,shampoo m 270,low porosity,Wash
3279,hair mask g 310,scalp issues,Treatment
2427,serum h 138,low porosity,Treatment
4028,hair mask o 611,high porosity,Treatment
3161,serum d 217,scalp issues,Treatment
3190,conditioner f 58,low porosity,Wash
2445,hair mask g 856,scalp issues,Treatment
5256,hair mask g 295,scalp issues,Treatment
9160,conditioner j 572,low porosity,Wash
2897,conditioner n 605,scalp issues,Wash
6676,hair mask o 319,high porosity,Treatment
3739,serum h 393,low porosity,Treatment
2568,serum d 274,scalp issues,Treatment
603,hair mask k 505,scalp issues,Treatment
8137,serum h 112,low porosity,Treatment
2739,hair mask g 9,scalp issues,Treatment
2787,shampoo m 6,low porosity,Wash
9562,shampoo m 344,low porosity,Wash
3125,hair mask g 268,scalp issues,Treatment
5579,serum h 962,low porosity,Treatment
3137,conditioner j 497,low porosity,Wash
2388,hair mask g 980,scalp issues,Treatment
470,shampoo e 385,high porosity,Wash
2266,conditioner f 293,low porosity,Wash
1940,conditioner j 744,low porosity,Wash
2975,hair mask o 495,high porosity,Treatment
4152,serum h 187,low porosity,Treatment
5694,conditioner n 311,scalp issues,Wash
5462,serum h 494,low porosity,Treatment
9390,conditioner n 541,scalp issues,Wash
6843,serum l 136,high porosity,Treatment
4537,serum d 264,scalp issues,Treatment
5392,serum h 614,low porosity,Treatment
4163,shampoo e 750,high porosity,Wash
3638,shampoo a 147,low porosity,Wash
1104,shampoo e 543,high porosity,Wash
7173,conditioner b 186,high porosity,Wash
6585,serum h 264,low porosity,Treatment
6866,conditioner j 12,low porosity,Wash
3385,hair mask c 321,low porosity,Treatment
70,shampoo m 835,low porosity,Wash
8785,shampoo a 871,low porosity,Wash
9006,shampoo e 178,high porosity,Wash
7577,conditioner b 437,high porosity,Wash
2168,serum h 61,low porosity,Treatment
8149,serum l 806,high porosity,Treatment
4252,conditioner b 817,high porosity,Wash
2449,shampoo i 84,high porosity,Wash
3172,conditioner n 1000,scalp issues,Wash
2025,conditioner f 186,low porosity,Wash
2667,serum l 60,high porosity,Treatment
2564,hair mask k 147,scalp issues,Treatment
6606,serum d 259,scalp issues,Treatment
337,conditioner f 349,low porosity,Wash
9919,shampoo i 926,high porosity,Wash
7538,shampoo a 227,low porosity,Wash
5858,conditioner n 188,scalp issues,Wash
5804,shampoo a 584,low porosity,Wash
5581,conditioner j 454,low porosity,Wash
727,shampoo m 460,low porosity,Wash
9922,conditioner j 707,low porosity,Wash
3996,shampoo a 919,low porosity,Wash
9756,hair mask c 57,low porosity,Treatment
77,serum l 931,high porosity,Treatment
8379,shampoo m 78,low porosity,Wash
3592,hair mask c 351,low porosity,Treatment
494,shampoo m 710,low porosity,Wash
4033,hair mask c 975,low porosity,Treatment
8743,conditioner b 806,high porosity,Wash
5891,conditioner n 817,scalp issues,Wash
2413,serum l 851,high porosity,Treatment
1422,shampoo i 702,high porosity,Wash
1663,conditioner j 424,low porosity,Wash
2745,hair mask k 448,scalp issues,Treatment
3688,shampoo a 91,low porosity,Wash
6565,shampoo e 315,high porosity,Wash
5328,conditioner n 458,scalp issues,Wash
1563,conditioner n 53,scalp issues,Wash
5618,hair mask k 842,scalp issues,Treatment
6363,shampoo e 842,high porosity,Wash
7674,shampoo i 271,high porosity,Wash
3474,shampoo m 581,low porosity,Wash
6497,shampoo i 661,high porosity,Wash
2135,shampoo a 575,low porosity,Wash
6917,shampoo a 398,low porosity,Wash
7696,shampoo e 206,high porosity,Wash
5803,hair mask g 907,scalp issues,Treatment
5991,conditioner f 875,low porosity,Wash
1405,conditioner n 78,scalp issues,Wash
98,shampoo i 693,high porosity,Wash
9281,conditioner f 722,low porosity,Wash
7276,serum d 85,scalp issues,Treatment
9996,shampoo i 515,high porosity,Wash
3238,serum h 307,low porosity,Treatment
7848,hair mask k 471,scalp issues,Treatment
3577,serum l 910,high porosity,Treatment
698,conditioner n 284,unknown,Wash
8423,hair mask c 300,low porosity,Treatment
7724,shampoo m 445,low porosity,Wash
7580,hair mask o 656,high porosity,Treatment
6913,shampoo i 485,high porosity,Wash
5944,conditioner j 436,low porosity,Wash
6074,hair mask g 554,scalp issues,Treatment
9665,shampoo a 589,low porosity,Wash
2299,conditioner f 197,low porosity,Wash
4828,conditioner f 249,low porosity,Wash
711,shampoo a 48,low porosity,Wash
9874,shampoo m 210,low porosity,Wash
6976,hair mask o 405,high porosity,Treatment
3507,shampoo e 894,high porosity,Wash
2748,shampoo e 699,high porosity,Wash
9931,hair mask g 918,scalp issues,Treatment
3108,conditioner n 4,scalp issues,Wash
3970,hair mask k 765,scalp issues,Treatment
6695,conditioner j 931,low porosity,Wash
5139,conditioner n 61,scalp issues,Wash
7928,hair mask c 721,low porosity,Treatment
40,shampoo a 79,low porosity,Wash
1821,shampoo e 646,high porosity,Wash
1574,conditioner n 135,scalp issues,Wash
6044,serum l 896,high porosity,Treatment
4733,serum l 953,high porosity,Treatment
6020,shampoo i 381,high porosity,Wash
7734,shampoo e 405,high porosity,Wash
6540,shampoo e 796,high porosity,Wash
2092,shampoo i 732,high porosity,Wash
5729,conditioner j 128,low porosity,Wash
1552,conditioner b 785,high porosity,Wash
6059,serum h 704,low porosity,Treatment
8701,shampoo i 518,high porosity,Wash
4419,conditioner j 588,low porosity,Wash
3209,conditioner f 460,low porosity,Wash
8372,shampoo e 326,high porosity,Wash
8470,hair mask k 174,scalp issues,Treatment
3576,hair mask k 488,scalp issues,Treatment
7852,hair mask o 209,high porosity,Treatment
9892,shampoo e 765,high porosity,Wash
691,conditioner f 468,low porosity,Wash
9086,hair mask o 386,high porosity,Treatment
465,serum l 960,high porosity,Treatment
9501,hair mask o 550,high porosity,Treatment
3479,shampoo e 879,high porosity,Wash
4919,hair mask o 248,high porosity,Treatment
8268,serum l 776,high porosity,Treatment
8535,hair mask g 990,scalp issues,Treatment
1696,shampoo e 137,high porosity,Wash
7321,conditioner j 47,low porosity,Wash
8432,hair mask o 442,high porosity,Treatment
9362,serum l 720,high porosity,Treatment
5920,shampoo m 751,low porosity,Wash
8171,hair mask o 318,high porosity,Treatment
9101,conditioner f 113,low porosity,Wash
2689,hair mask c 323,low porosity,Treatment
1437,hair mask c 596,low porosity,Treatment
2525,hair mask k 454,scalp issues,Treatment
2950,conditioner n 85,scalp issues,Wash
5322,hair mask k 406,scalp issues,Treatment
3008,serum h 594,low porosity,Treatment
7042,conditioner n 968,scalp issues,Wash
1090,hair mask k 155,scalp issues,Treatment
1770,conditioner f 681,low porosity,Wash
7947,conditioner n 67,scalp issues,Wash
1170,serum d 224,scalp issues,Treatment
2629,conditioner f 668,low porosity,Wash
2424,hair mask c 684,low porosity,Treatment
7714,conditioner n 712,scalp issues,Wash
3799,conditioner j 359,low porosity,Wash
1251,serum h 564,low porosity,Treatment
3163,conditioner b 423,high porosity,Wash
5840,serum h 117,low porosity,Treatment
4241,shampoo a 470,low porosity,Wash
448,hair mask k 754,scalp issues,Treatment
2802,conditioner n 802,scalp issues,Wash
895,shampoo i 742,high porosity,Wash
2548,serum h 566,low porosity,Treatment
6940,conditioner j 14,low porosity,Wash
1271,hair mask k 461,scalp issues,Treatment
3217,serum d 629,scalp issues,Treatment
8022,hair mask k 270,scalp issues,Treatment
9931,serum d 356,scalp issues,Treatment
9431,shampoo m 240,low porosity,Wash
4882,shampoo i 65,high porosity,Wash
8798,conditioner f 951,low porosity,Wash
2897,shampoo m 847,low porosity,Wash
8747,serum l 93,high porosity,Treatment
4715,conditioner j 790,low porosity,Wash
8136,hair mask o 397,high porosity,Treatment
7925,shampoo e 806,high porosity,Wash
4153,hair mask o 221,high porosity,Treatment
6219,hair mask o 244,high porosity,Treatment
7191,serum h 220,low porosity,Treatment
7179,conditioner n 64,scalp issues,Wash
7367,conditioner b 471,high porosity,Wash
6966,hair mask k 569,scalp issues,Treatment
2053,serum h 333,low porosity,Treatment
5185,hair mask g 339,scalp issues,Treatment
6760,shampoo m 134,low porosity,Wash
1318,conditioner b 889,high porosity,Wash
1918,conditioner j 493,low porosity,Wash
7383,conditioner j 731,low porosity,Wash
6855,shampoo a 27,low porosity,Wash
8670,serum d 166,scalp issues,Treatment
8647,conditioner b 620,high porosity,Wash
96,shampoo m 986,low porosity,Wash
6098,shampoo m 191,low porosity,Wash
7216,conditioner f 863,low porosity,Wash
2516,serum l 465,high porosity,Treatment
1042,conditioner j 550,low porosity,Wash
1447,hair mask k 944,scalp issues,Treatment
345,hair mask o 729,high porosity,Treatment
5235,hair mask g 816,scalp issues,Treatment
2878,conditioner n 235,scalp issues,Wash
160,shampoo e 367,high porosity,Wash
2429,hair mask o 967,high porosity,Treatment
9188,shampoo i 42,high porosity,Wash
4260,hair mask k 946,scalp issues,Treatment
3553,conditioner n 582,scalp issues,Wash
8170,conditioner j 534,low porosity,Wash
395,shampoo m 794,low porosity,Wash
909,serum h 629,low porosity,Treatment
6046,serum d 789,scalp issues,Treatment
3132,conditioner j 381,low porosity,Wash
316,serum d 958,scalp issues,Treatment
6203,conditioner b 712,high porosity,Wash
4658,shampoo m 37,low porosity,Wash
3753,shampoo e 229,high porosity,Wash
7548,shampoo e 484,high porosity,Wash
9557,serum l 300,high porosity,Treatment
6540,hair mask c 439,low porosity,Treatment
5393,hair mask g 105,scalp issues,Treatment
2839,shampoo e 422,high porosity,Wash
7410,conditioner f 15,low porosity,Wash
9482,hair mask o 954,high porosity,Treatment
1161,shampoo i 24,high porosity,Wash
386,conditioner b 278,high porosity,Wash
8041,hair mask c 472,low porosity,Treatment
2910,serum h 65,low porosity,Treatment
8064,hair mask c 559,low porosity,Treatment
5996,shampoo a 414,low porosity,Wash
289,shampoo e 187,high porosity,Wash
5950,conditioner n 851,scalp issues,Wash
5489,hair mask g 3,scalp issues,Treatment
4656,conditioner b 436,high porosity,Wash
2789,serum l 16,high porosity,Treatment
7283,hair mask o 894,high porosity,Treatment
602,hair mask k 376,scalp issues,Treatment
4883,shampoo m 65,low porosity,Wash
6882,shampoo m 723,low porosity,Wash
8408,conditioner n 858,scalp issues,Wash
1662,hair mask o 918,high porosity,Treatment
2690,serum d 291,scalp issues,Treatment
8854,conditioner j 551,low porosity,Wash
4466,conditioner b 614,high porosity,Wash
1431,conditioner b 137,high porosity,Wash
4932,conditioner b 511,high porosity,Wash
287,conditioner b 237,high porosity,Wash
2431,shampoo e 432,high porosity,Wash
5152,shampoo m 462,low porosity,Wash
1665,conditioner b 854,high porosity,Wash
513,serum l 934,high porosity,Treatment
8381,conditioner n 101,scalp issues,Wash
2187,hair mask o 534,high porosity,Treatment
8989,serum l 793,high porosity,Treatment
5839,conditioner f 806,low porosity,Wash
3969,serum l 584,high porosity,Treatment
4649,conditioner j 923,low porosity,Wash
1517,conditioner j 276,low porosity,Wash
2716,conditioner b 138,high porosity,Wash
1142,serum h 559,low porosity,Treatment
8595,serum d 15,scalp issues,Treatment
5135,conditioner j 312,low porosity,Wash
5375,hair mask c 140,low porosity,Treatment
9226,shampoo i 702,high porosity,Wash
3771,hair mask o 526,high porosity,Treatment
3439,conditioner n 904,scalp issues,Wash
2717,conditioner f 218,low porosity,Wash
1128,serum l 917,high porosity,Treatment
7406,conditioner n 154,scalp issues,Wash
2750,shampoo m 30,low porosity,Wash
1178,hair mask c 954,low porosity,Treatment
132,conditioner j 586,low porosity,Wash
3948,shampoo m 868,low porosity,Wash
4732,serum l 445,high porosity,Treatment
587,conditioner b 390,high porosity,Wash
5523,serum d 825,scalp issues,Treatment
3689,serum d 278,scalp issues,Treatment
3053,serum h 289,low porosity,Treatment
1109,hair mask c 121,low porosity,Treatment
5630,hair mask c 858,low porosity,Treatment
4300,hair mask k 320,scalp issues,Treatment
8548,hair mask c 551,low porosity,Treatment
7475,shampoo m 421,low porosity,Wash
1231,conditioner j 815,low porosity,Wash
3983,shampoo m 172,low porosity,Wash
2487,shampoo e 658,high porosity,Wash
7714,hair mask k 735,scalp issues,Treatment
5110,serum l 592,high porosity,Treatment
8922,serum h 343,low porosity,Treatment
9148,shampoo i 544,high porosity,Wash
9000,hair mask c 618,low porosity,Treatment
7323,hair mask o 988,high porosity,Treatment
3060,serum d 886,scalp issues,Treatment
6822,conditioner b 392,high porosity,Wash
2725,hair mask k 720,scalp issues,Treatment
8386,serum l 463,high porosity,Treatment
9083,serum l 957,high porosity,Treatment
380,serum l 654,high porosity,Treatment
143,hair mask g 352,scalp issues,Treatment
8986,shampoo a 437,low porosity,Wash
539,hair mask c 547,low porosity,Treatment
2996,serum d 59,scalp issues,Treatment
1413,shampoo i 546,high porosity,Wash
7905,serum d 898,scalp issues,Treatment
1650,shampoo e 710,high porosity,Wash
4466,hair mask k 850,scalp issues,Treatment
937,hair mask k 834,scalp issues,Treatment
891,conditioner j 161,low porosity,Wash
209,conditioner b 39,high porosity,Wash
4239,conditioner b 495,high porosity,Wash
402,hair mask o 385,high porosity,Treatment
6818,hair mask g 729,scalp issues,Treatment
6445,shampoo m 516,low porosity,Wash
