user_id,gender,age,height_cm,weight_kg,body_type,skin_tone,hair_type,hair_color
U476,Female,19,163,71,Apple,Medium,Straight,Black
U477,Female,25,157,54,Apple,Medium,Curly,Brown
U478,Female,25,145,62,Apple,Medium,Wavy,Brown
U479,Female,32,146,56,Hourglass,Fair,Straight,Black
U480,Female,25,165,50,Hourglass,Dark,Straight,Brown
U481,Female,18,156,70,Rectangle,Medium,Wavy,Black
U482,Female,26,162,71,Pear,Medium,Wavy,Blonde
U483,Female,25,146,52,Hourglass,Medium,Straight,Black
U484,Female,19,173,46,Hourglass,Medium,Curly,Black
U485,Female,33,156,71,Pear,Fair,Straight,Brown
U486,Female,30,171,75,Apple,Fair,Curly,Brown
U487,Female,18,164,60,Pear,Fair,Curly,Brown
U488,Female,24,165,71,Rectangle,Dark,Straight,Brown
U489,Female,25,170,49,Rectangle,Fair,Wavy,Black
U490,Female,30,156,50,Apple,Fair,Straight,Blonde
U491,Female,33,150,72,Pear,Medium,Curly,Blonde
U492,Female,32,150,62,Pear,Fair,Straight,Blonde
U493,Female,35,153,51,Hourglass,Dark,Wavy,Brown
U494,Female,35,168,60,Pear,Medium,Wavy,Brown
U495,Female,35,154,75,Rectangle,Dark,Straight,Brown
U496,Female,24,154,63,Pear,Medium,Straight,Black
U497,Female,32,160,49,Hourglass,Fair,Wavy,Black
U498,Female,18,161,68,Apple,Fair,Curly,Brown
U499,Female,26,158,73,Apple,Dark,Straight,Brown
U500,Female,25,155,48,Rectangle,Medium,Wavy,Black
U501,Female,32,155,56,Pear,Fair,Straight,Brown
U502,Female,26,158,46,Apple,Dark,Wavy,Black
U503,Female,28,155,48,Apple,Dark,Straight,Brown
U504,Female,26,153,48,Rectangle,Dark,Wavy,Blonde
U505,Female,35,163,65,Apple,Medium,Wavy,Blonde
U506,Female,21,170,48,Hourglass,Fair,Curly,Black
U507,Female,26,159,66,Pear,Dark,Straight,Brown
U508,Female,30,149,63,Rectangle,Medium,Straight,Black
U509,Female,26,165,67,Apple,Medium,Curly,Black
U510,Female,31,166,61,Apple,Medium,Wavy,Brown
U511,Female,25,146,75,Athletic,Fair,Curly,Brown
U512,Female,18,163,47,Pear,Fair,Wavy,Blonde
U513,Female,20,175,67,Athletic,Dark,Wavy,Blonde
U514,Female,21,160,65,Hourglass,Dark,Straight,Brown
U515,Female,22,145,55,Pear,Dark,Straight,Blonde
U516,Female,22,153,46,Rectangle,Dark,Straight,Black
U517,Female,22,161,48,Hourglass,Fair,Straight,Black
U518,Female,29,154,71,Apple,Fair,Wavy,Brown
U519,Female,18,158,71,Rectangle,Fair,Curly,Brown
U520,Female,35,146,72,Apple,Fair,Curly,Blonde
U521,Female,23,173,58,Pear,Fair,Curly,Blonde
U522,Female,30,160,55,Hourglass,Medium,Straight,Brown
U523,Female,24,171,64,Apple,Medium,Wavy,Black
U524,Female,31,161,45,Apple,Medium,Wavy,Black
U525,Female,30,172,71,Hourglass,Dark,Wavy,Brown
U526,Female,19,167,45,Rectangle,Dark,Curly,Brown
U527,Female,23,159,51,Apple,Fair,Straight,Brown
U528,Female,35,174,54,Hourglass,Dark,Straight,Brown
U529,Female,25,174,64,Hourglass,Dark,Straight,Brown
U530,Female,19,153,54,Athletic,Medium,Curly,Black
U531,Female,22,171,62,Athletic,Dark,Straight,Blonde
U532,Female,21,171,55,Pear,Medium,Straight,Brown
U533,Female,33,147,66,Pear,Dark,Wavy,Blonde
U534,Female,34,164,66,Pear,Fair,Straight,Blonde
U535,Female,18,164,57,Pear,Fair,Curly,Black
U536,Female,29,152,70,Hourglass,Dark,Curly,Blonde
U537,Female,34,148,56,Pear,Fair,Curly,Blonde
U538,Female,22,165,55,Rectangle,Fair,Straight,Blonde
U539,Female,34,146,51,Athletic,Medium,Wavy,Blonde
U540,Female,31,167,51,Pear,Fair,Wavy,Blonde
U541,Female,32,145,61,Athletic,Fair,Wavy,Blonde
U542,Female,30,147,53,Pear,Dark,Wavy,Black
U543,Female,25,173,61,Rectangle,Medium,Wavy,Black
U544,Female,28,168,48,Apple,Medium,Curly,Black
U545,Female,33,164,70,Athletic,Dark,Straight,Blonde
U546,Female,21,169,69,Pear,Fair,Straight,Black
U547,Female,29,159,61,Athletic,Fair,Wavy,Blonde
U548,Female,31,162,46,Athletic,Dark,Wavy,Brown
U549,Female,20,166,67,Rectangle,Medium,Straight,Brown
U550,Female,27,167,75,Hourglass,Dark,Straight,Blonde
U551,Female,29,155,50,Apple,Medium,Wavy,Black
U552,Female,29,171,58,Apple,Dark,Wavy,Blonde
U553,Female,34,165,50,Pear,Fair,Straight,Brown
U554,Female,22,164,65,Apple,Medium,Straight,Brown
U555,Female,30,174,50,Athletic,Dark,Wavy,Blonde
U556,Female,21,170,63,Apple,Fair,Wavy,Black
U557,Female,20,147,60,Pear,Dark,Curly,Blonde
U558,Female,30,161,74,Hourglass,Fair,Straight,Brown
U559,Female,18,158,72,Athletic,Fair,Wavy,Blonde
U560,Female,19,172,57,Apple,Fair,Wavy,Brown
U561,Female,32,159,73,Hourglass,Dark,Straight,Blonde
U562,Female,32,148,64,Pear,Fair,Wavy,Blonde
U563,Female,26,173,66,Rectangle,Dark,Curly,Brown
U564,Female,20,172,63,Rectangle,Dark,Curly,Blonde
U565,Female,28,150,67,Athletic,Fair,Straight,Black
U566,Female,19,170,64,Rectangle,Dark,Wavy,Brown
U567,Female,25,146,48,Pear,Dark,Wavy,Blonde
U568,Female,27,169,70,Apple,Fair,Straight,Black
U569,Female,27,151,70,Pear,Medium,Wavy,Blonde
U570,Female,34,146,67,Athletic,Fair,Wavy,Brown
U571,Female,18,173,51,Pear,Dark,Wavy,Brown
U572,Female,22,148,47,Hourglass,Fair,Curly,Brown
U573,Female,22,165,69,Hourglass,Dark,Curly,Black
U574,Female,35,163,49,Athletic,Dark,Wavy,Black
U575,Female,35,158,54,Rectangle,Medium,Wavy,Brown
U576,Female,32,158,59,Apple,Medium,Wavy,Blonde
U577,Female,35,167,72,Rectangle,Dark,Wavy,Blonde
U578,Female,34,147,54,Rectangle,Dark,Curly,Black
U579,Female,23,168,53,Athletic,Medium,Curly,Blonde
U580,Female,22,169,63,Rectangle,Medium,Wavy,Black
U581,Female,22,156,62,Apple,Fair,Straight,Brown
U582,Female,20,152,55,Hourglass,Fair,Curly,Brown
U583,Female,29,158,59,Rectangle,Fair,Wavy,Blonde
U584,Female,33,153,64,Rectangle,Medium,Curly,Blonde
U585,Female,34,146,72,Hourglass,Medium,Wavy,Black
U586,Female,28,148,67,Athletic,Fair,Wavy,Blonde
U587,Female,23,146,75,Athletic,Dark,Wavy,Blonde
U588,Female,24,148,74,Pear,Fair,Wavy,Black
U589,Female,22,159,45,Athletic,Dark,Curly,Black
U590,Female,28,145,72,Pear,Dark,Straight,Brown
U591,Female,19,163,46,Pear,Fair,Wavy,Brown
U592,Female,29,173,65,Pear,Fair,Wavy,Brown
U593,Female,28,157,51,Rectangle,Medium,Straight,Black
U594,Female,30,151,59,Hourglass,Medium,Wavy,Brown
U595,Female,35,160,47,Apple,Medium,Straight,Blonde
U596,Female,28,148,69,Apple,Fair,Straight,Black
U597,Female,18,165,50,Pear,Fair,Curly,Black
U598,Female,21,173,63,Hourglass,Medium,Curly,Blonde
U599,Female,29,169,67,Hourglass,Dark,Wavy,Brown
U600,Female,26,157,45,Apple,Medium,Wavy,Black
U601,Female,21,166,60,Rectangle,Medium,Wavy,Brown
U602,Female,21,153,45,Pear,Medium,Curly,Brown
U603,Female,20,166,45,Athletic,Dark,Curly,Brown
U604,Female,21,173,45,Hourglass,Medium,Curly,Black
U605,Female,19,167,56,Rectangle,Fair,Curly,Brown
U606,Female,24,172,46,Athletic,Dark,Curly,Black
U607,Female,32,145,54,Apple,Fair,Curly,Blonde
U608,Female,25,159,65,Apple,Fair,Wavy,Blonde
U609,Female,23,162,51,Athletic,Medium,Wavy,Brown
U610,Female,19,158,68,Rectangle,Dark,Curly,Brown
U611,Female,22,172,68,Rectangle,Dark,Curly,Blonde
U612,Female,33,165,70,Hourglass,Medium,Wavy,Blonde
U613,Female,33,159,51,Rectangle,Dark,Straight,Black
U614,Female,29,164,75,Rectangle,Fair,Curly,Brown
U615,Female,33,145,57,Athletic,Medium,Straight,Blonde
U616,Female,30,158,61,Hourglass,Medium,Wavy,Blonde
U617,Female,20,171,48,Apple,Medium,Curly,Black
U618,Female,31,157,61,Athletic,Fair,Wavy,Brown
U619,Female,30,146,52,Apple,Dark,Curly,Black
U620,Female,30,175,73,Rectangle,Fair,Wavy,Black
U621,Female,29,171,45,Athletic,Dark,Straight,Blonde
U622,Female,32,149,50,Apple,Dark,Straight,Blonde
U623,Female,19,167,70,Apple,Dark,Wavy,Black
U624,Female,21,158,60,Athletic,Fair,Curly,Blonde
U625,Female,22,149,73,Athletic,Dark,Wavy,Black
U626,Female,19,169,72,Hourglass,Fair,Curly,Blonde
U627,Female,33,166,48,Hourglass,Fair,Wavy,Blonde
U628,Female,22,174,49,Hourglass,Fair,Straight,Blonde
U629,Female,35,159,64,Apple,Dark,Curly,Brown
U630,Female,32,153,63,Rectangle,Dark,Straight,Black
U631,Female,19,156,53,Apple,Medium,Wavy,Black
U632,Female,32,148,48,Pear,Fair,Wavy,Black
U633,Female,21,173,68,Pear,Medium,Wavy,Black
U634,Female,26,165,68,Rectangle,Medium,Wavy,Blonde
U635,Female,21,148,65,Pear,Dark,Straight,Brown
U636,Female,32,151,62,Hourglass,Dark,Wavy,Brown
U637,Female,25,165,63,Hourglass,Dark,Straight,Blonde
U638,Female,33,145,67,Athletic,Medium,Curly,Brown
U639,Female,27,174,59,Apple,Medium,Curly,Blonde
U640,Female,23,152,55,Athletic,Medium,Straight,Black
U641,Female,33,170,63,Athletic,Dark,Straight,Black
U642,Female,22,159,65,Hourglass,Medium,Straight,Blonde
U643,Female,21,165,56,Apple,Medium,Curly,Black
U644,Female,18,147,58,Athletic,Fair,Wavy,Blonde
U645,Female,35,146,60,Pear,Medium,Wavy,Black
U646,Female,18,152,70,Hourglass,Dark,Wavy,Black
U647,Female,33,170,54,Hourglass,Dark,Straight,Brown
U648,Female,34,150,53,Rectangle,Fair,Straight,Black
U649,Female,34,147,45,Pear,Fair,Wavy,Brown
U650,Female,27,152,65,Rectangle,Fair,Straight,Blonde
U651,Female,22,148,58,Rectangle,Fair,Straight,Blonde
U652,Female,24,153,50,Rectangle,Fair,Wavy,Brown
U653,Female,26,164,73,Apple,Fair,Wavy,Blonde
U654,Female,22,154,52,Pear,Dark,Wavy,Brown
U655,Female,18,162,73,Hourglass,Fair,Wavy,Brown
U656,Female,32,156,70,Apple,Dark,Curly,Blonde
U657,Female,35,171,65,Hourglass,Fair,Wavy,Blonde
U658,Female,22,157,52,Apple,Medium,Curly,Black
U659,Female,22,154,46,Pear,Dark,Straight,Black
U660,Female,26,149,51,Athletic,Dark,Straight,Brown
U661,Female,24,166,53,Hourglass,Fair,Curly,Brown
U662,Female,32,165,56,Athletic,Fair,Wavy,Blonde
U663,Female,28,175,74,Hourglass,Dark,Straight,Brown
U664,Female,33,147,62,Hourglass,Medium,Curly,Brown
U665,Female,20,155,55,Apple,Fair,Straight,Brown
U666,Female,19,167,49,Apple,Medium,Straight,Black
U667,Female,29,173,73,Rectangle,Fair,Straight,Blonde
U668,Female,32,145,74,Apple,Fair,Wavy,Black
U669,Female,23,145,66,Hourglass,Fair,Straight,Brown
U670,Female,26,160,68,Apple,Dark,Curly,Black
U671,Female,22,152,67,Rectangle,Fair,Curly,Brown
U672,Female,28,146,64,Pear,Dark,Curly,Brown
U673,Female,34,169,70,Pear,Dark,Wavy,Brown
U674,Female,22,150,57,Pear,Medium,Wavy,Black
U675,Female,23,155,64,Rectangle,Dark,Straight,Blonde
U676,Female,29,152,58,Athletic,Dark,Curly,Blonde
U677,Female,29,150,62,Athletic,Fair,Straight,Blonde
U678,Female,21,163,73,Rectangle,Medium,Curly,Black
U679,Female,23,170,52,Hourglass,Fair,Curly,Blonde
U680,Female,25,168,52,Apple,Fair,Curly,Brown
U681,Female,31,169,55,Apple,Medium,Curly,Blonde
U682,Female,35,174,54,Pear,Fair,Straight,Brown
U683,Female,20,167,64,Apple,Medium,Straight,Blonde
U684,Female,31,162,68,Athletic,Medium,Curly,Black
U685,Female,35,149,52,Hourglass,Medium,Wavy,Blonde
U686,Female,27,159,68,Pear,Medium,Wavy,Black
U687,Female,34,167,59,Hourglass,Fair,Wavy,Blonde
U688,Female,35,161,53,Hourglass,Fair,Wavy,Blonde
U689,Female,34,152,59,Hourglass,Dark,Wavy,Black
U690,Female,27,149,55,Hourglass,Fair,Wavy,Brown
U691,Female,19,171,53,Pear,Fair,Straight,Blonde
U692,Female,35,149,63,Apple,Dark,Curly,Brown
U693,Female,35,155,55,Pear,Fair,Straight,Blonde
U694,Female,33,148,64,Rectangle,Fair,Curly,Brown
U695,Female,31,152,46,Athletic,Dark,Curly,Brown
U696,Female,26,157,64,Pear,Fair,Straight,Blonde
U697,Female,31,172,63,Hourglass,Fair,Wavy,Blonde
U698,Female,30,153,59,Rectangle,Fair,Straight,Black
U699,Female,32,157,58,Hourglass,Fair,Curly,Blonde
U700,Female,32,145,62,Apple,Medium,Wavy,Blonde
U701,Female,23,151,54,Apple,Medium,Wavy,Black
U702,Female,18,152,49,Athletic,Medium,Wavy,Blonde
U703,Female,21,169,74,Rectangle,Medium,Straight,Blonde
U704,Female,22,161,54,Athletic,Dark,Straight,Blonde
U705,Female,33,160,63,Apple,Fair,Wavy,Brown
U706,Female,22,167,53,Apple,Medium,Wavy,Black
U707,Female,33,157,61,Rectangle,Fair,Straight,Blonde
U708,Female,23,147,65,Rectangle,Fair,Wavy,Black
U709,Female,34,145,70,Pear,Dark,Straight,Black
U710,Female,31,155,60,Rectangle,Fair,Straight,Blonde
U711,Female,32,151,65,Rectangle,Dark,Straight,Blonde
U712,Female,26,150,52,Rectangle,Fair,Wavy,Brown
U713,Female,21,174,65,Pear,Fair,Straight,Blonde
U714,Female,35,158,64,Athletic,Medium,Straight,Brown
U715,Female,24,161,47,Pear,Medium,Curly,Blonde
U716,Female,22,151,51,Apple,Fair,Wavy,Black
U717,Female,21,154,69,Athletic,Fair,Wavy,Black
U718,Female,19,168,58,Rectangle,Medium,Curly,Blonde
U719,Female,24,147,51,Athletic,Medium,Straight,Black
U720,Female,18,158,48,Pear,Dark,Curly,Black
U721,Female,21,152,50,Athletic,Fair,Wavy,Blonde
U722,Female,34,165,64,Hourglass,Medium,Curly,Brown
U723,Female,35,163,74,Athletic,Medium,Straight,Black
U724,Female,33,157,46,Rectangle,Fair,Wavy,Brown
U725,Female,20,167,74,Apple,Medium,Wavy,Brown
U726,Female,24,146,53,Pear,Fair,Curly,Brown
U727,Female,29,148,54,Pear,Fair,Curly,Blonde
U728,Female,30,162,48,Apple,Medium,Straight,Blonde
U729,Female,32,161,59,Athletic,Dark,Wavy,Brown
U730,Female,23,157,46,Pear,Fair,Straight,Brown
U731,Female,18,171,66,Hourglass,Dark,Curly,Blonde
U732,Female,33,154,72,Athletic,Dark,Wavy,Brown
U733,Female,24,149,73,Pear,Fair,Wavy,Black
U734,Female,19,149,54,Hourglass,Dark,Curly,Blonde
U735,Female,34,171,50,Rectangle,Fair,Curly,Brown
U736,Female,33,167,75,Athletic,Fair,Wavy,Black
U737,Female,30,172,51,Apple,Medium,Wavy,Blonde
U738,Female,19,161,67,Athletic,Medium,Wavy,Blonde
U739,Female,35,159,49,Apple,Medium,Straight,Blonde
U740,Female,20,162,58,Pear,Fair,Straight,Black
U741,Female,35,158,49,Athletic,Dark,Wavy,Brown
U742,Female,29,156,46,Pear,Fair,Wavy,Brown
U743,Female,22,154,67,Hourglass,Medium,Straight,Brown
U744,Female,21,162,49,Apple,Fair,Wavy,Blonde
U745,Female,30,165,58,Athletic,Medium,Straight,Blonde
U746,Female,21,157,58,Apple,Fair,Straight,Black
U747,Female,27,159,64,Apple,Medium,Wavy,Blonde
U748,Female,18,161,53,Apple,Medium,Curly,Black
U749,Female,23,160,68,Pear,Medium,Curly,Blonde
U750,Female,18,149,73,Athletic,Dark,Wavy,Brown
U751,Female,25,160,54,Pear,Medium,Wavy,Blonde
U752,Female,33,149,57,Athletic,Dark,Curly,Black
U753,Female,33,157,74,Apple,Fair,Wavy,Brown
U754,Female,30,158,62,Athletic,Dark,Curly,Black
U755,Female,29,150,70,Rectangle,Fair,Wavy,Blonde
U756,Female,35,162,54,Hourglass,Medium,Curly,Brown
U757,Female,22,145,64,Rectangle,Dark,Straight,Brown
U758,Female,21,160,52,Pear,Medium,Wavy,Black
U759,Female,19,155,72,Pear,Medium,Wavy,Blonde
U760,Female,23,165,64,Apple,Dark,Wavy,Blonde
U761,Female,26,150,54,Apple,Fair,Wavy,Blonde
U762,Female,19,169,59,Pear,Dark,Curly,Brown
U763,Female,31,172,47,Apple,Fair,Wavy,Blonde
U764,Female,23,165,54,Athletic,Dark,Wavy,Black
U765,Female,34,162,69,Rectangle,Medium,Wavy,Blonde
U766,Female,33,174,61,Athletic,Dark,Curly,Black
U767,Female,26,151,68,Athletic,Medium,Wavy,Blonde
U768,Female,32,166,56,Athletic,Fair,Straight,Blonde
U769,Female,31,157,67,Apple,Fair,Wavy,Blonde
U770,Female,22,170,68,Hourglass,Fair,Curly,Black
U771,Female,32,154,64,Rectangle,Dark,Straight,Brown
U772,Female,31,149,45,Pear,Fair,Straight,Black
U773,Female,23,168,47,Apple,Fair,Straight,Black
U774,Female,31,160,47,Hourglass,Fair,Wavy,Brown
U775,Female,32,145,45,Rectangle,Medium,Curly,Black
U776,Female,19,162,57,Rectangle,Medium,Straight,Blonde
U777,Female,19,172,47,Pear,Fair,Straight,Blonde
U778,Female,20,147,66,Pear,Fair,Wavy,Black
U779,Female,32,168,48,Rectangle,Medium,Straight,Brown
U780,Female,19,175,50,Athletic,Dark,Straight,Brown
U781,Female,24,171,55,Athletic,Dark,Wavy,Black
U782,Female,20,160,70,Athletic,Medium,Straight,Brown
U783,Female,35,169,73,Rectangle,Dark,Wavy,Brown
U784,Female,28,146,70,Hourglass,Dark,Curly,Black
U785,Female,20,166,67,Apple,Fair,Straight,Brown
U786,Female,25,165,66,Apple,Dark,Curly,Blonde
U787,Female,22,171,57,Hourglass,Medium,Wavy,Black
U788,Female,24,164,48,Apple,Fair,Wavy,Brown
U789,Female,19,172,54,Hourglass,Fair,Straight,Black
U790,Female,33,165,73,Apple,Medium,Wavy,Brown
U791,Female,25,166,54,Apple,Medium,Curly,Blonde
U792,Female,29,159,61,Rectangle,Dark,Straight,Brown
U793,Female,29,159,50,Apple,Dark,Wavy,Brown
U794,Female,29,156,67,Apple,Dark,Curly,Blonde
U795,Female,29,151,75,Apple,Fair,Curly,Black
U796,Female,32,149,47,Rectangle,Fair,Straight,Black
U797,Female,28,166,62,Athletic,Dark,Curly,Black
U798,Female,20,152,70,Pear,Fair,Curly,Black
U799,Female,32,169,50,Hourglass,Fair,Wavy,Blonde
U800,Female,32,156,60,Rectangle,Medium,Straight,Blonde
U801,Female,24,162,62,Hourglass,Dark,Wavy,Brown
U802,Female,31,163,47,Athletic,Fair,Straight,Blonde
U803,Female,25,165,47,Pear,Dark,Straight,Brown
U804,Female,29,174,54,Rectangle,Dark,Curly,Brown
U805,Female,23,160,66,Apple,Dark,Wavy,Blonde
U806,Female,21,168,70,Pear,Fair,Curly,Black
U807,Female,33,155,75,Pear,Medium,Curly,Blonde
U808,Female,31,165,51,Pear,Medium,Curly,Black
U809,Female,31,157,75,Hourglass,Medium,Wavy,Blonde
U810,Female,30,151,66,Rectangle,Medium,Wavy,Black
U811,Female,34,154,62,Apple,Fair,Straight,Blonde
U812,Female,19,171,50,Apple,Dark,Straight,Black
U813,Female,25,174,73,Hourglass,Dark,Straight,Blonde
U814,Female,24,173,47,Apple,Medium,Wavy,Black
U815,Female,31,173,58,Apple,Medium,Curly,Black
U816,Female,25,153,58,Apple,Fair,Wavy,Blonde
U817,Female,29,157,58,Pear,Fair,Straight,Black
U818,Female,29,162,58,Pear,Fair,Straight,Blonde
U819,Female,33,175,70,Hourglass,Dark,Straight,Black
U820,Female,27,162,54,Rectangle,Fair,Wavy,Blonde
U821,Female,31,151,49,Hourglass,Medium,Straight,Black
U822,Female,35,160,67,Apple,Medium,Curly,Blonde
U823,Female,18,172,54,Pear,Medium,Wavy,Brown
U824,Female,27,165,67,Pear,Fair,Wavy,Black
U825,Female,29,171,55,Athletic,Fair,Straight,Black
U826,Female,21,162,46,Athletic,Medium,Wavy,Black
U827,Female,30,163,73,Rectangle,Fair,Curly,Blonde
U828,Female,29,174,73,Pear,Medium,Curly,Brown
U829,Female,22,155,68,Apple,Medium,Curly,Black
U830,Female,22,147,56,Hourglass,Dark,Curly,Black
U831,Female,29,171,68,Rectangle,Dark,Curly,Black
U832,Female,32,147,55,Pear,Dark,Wavy,Black
U833,Female,21,152,54,Hourglass,Fair,Straight,Brown
U834,Female,25,161,73,Athletic,Fair,Curly,Black
U835,Female,23,145,49,Athletic,Fair,Curly,Blonde
U836,Female,35,169,65,Hourglass,Fair,Curly,Brown
U837,Female,28,165,45,Apple,Medium,Straight,Blonde
U838,Female,27,175,50,Pear,Dark,Straight,Black
U839,Female,25,174,61,Rectangle,Fair,Wavy,Brown
U840,Female,29,155,47,Apple,Medium,Straight,Black
U841,Female,26,156,63,Rectangle,Medium,Wavy,Blonde
U842,Female,32,159,53,Rectangle,Dark,Straight,Black
U843,Female,29,156,69,Rectangle,Dark,Curly,Brown
U844,Female,26,167,75,Apple,Medium,Curly,Brown
U845,Female,33,147,53,Apple,Fair,Wavy,Blonde
U846,Female,32,145,53,Pear,Dark,Wavy,Black
U847,Female,33,156,45,Athletic,Medium,Wavy,Brown
U848,Female,35,173,55,Pear,Fair,Curly,Brown
U849,Female,18,155,52,Apple,Medium,Wavy,Brown
U850,Female,34,150,47,Apple,Fair,Curly,Blonde
U851,Female,23,166,55,Hourglass,Medium,Straight,Brown
U852,Female,25,164,45,Hourglass,Dark,Wavy,Blonde
U853,Female,30,172,53,Apple,Fair,Curly,Blonde
U854,Female,32,162,48,Hourglass,Dark,Wavy,Brown
U855,Female,26,145,53,Apple,Fair,Curly,Black
U856,Female,25,152,45,Pear,Medium,Straight,Black
U857,Female,24,152,67,Apple,Medium,Wavy,Black
U858,Female,27,161,61,Apple,Medium,Curly,Black
U859,Female,34,165,48,Pear,Dark,Curly,Blonde
U860,Female,21,149,57,Rectangle,Fair,Curly,Blonde
U861,Female,33,146,68,Hourglass,Medium,Curly,Brown
U862,Female,33,166,71,Rectangle,Medium,Wavy,Brown
U863,Female,35,145,51,Apple,Fair,Curly,Black
U864,Female,26,146,73,Rectangle,Fair,Curly,Brown
U865,Female,34,158,45,Athletic,Fair,Curly,Black
U866,Female,31,150,65,Athletic,Fair,Straight,Black
U867,Female,30,160,75,Rectangle,Dark,Straight,Blonde
U868,Female,18,171,69,Apple,Fair,Wavy,Brown
U869,Female,27,172,75,Rectangle,Fair,Curly,Brown
U870,Female,21,147,74,Pear,Fair,Straight,Black
U871,Female,34,173,75,Apple,Dark,Curly,Blonde
U872,Female,24,173,71,Rectangle,Dark,Curly,Black
U873,Female,23,147,75,Apple,Fair,Wavy,Blonde
U874,Female,19,156,49,Pear,Dark,Curly,Blonde
U875,Female,35,163,72,Athletic,Fair,Wavy,Black
U876,Female,20,158,72,Apple,Dark,Curly,Black
U877,Female,28,170,75,Athletic,Fair,Wavy,Black
U878,Female,31,154,66,Pear,Medium,Curly,Blonde
U879,Female,32,154,60,Athletic,Medium,Curly,Blonde
U880,Female,18,158,71,Pear,Medium,Curly,Black
U881,Female,19,160,57,Hourglass,Fair,Straight,Blonde
U882,Female,25,146,47,Pear,Medium,Curly,Brown
U883,Female,24,170,47,Hourglass,Medium,Curly,Brown
U884,Female,35,149,74,Apple,Fair,Straight,Black
U885,Female,33,150,46,Rectangle,Medium,Wavy,Black
U886,Female,34,165,60,Rectangle,Fair,Straight,Black
U887,Female,26,174,69,Athletic,Fair,Wavy,Black
U888,Female,28,173,75,Hourglass,Medium,Curly,Black
U889,Female,32,156,48,Rectangle,Medium,Wavy,Black
U890,Female,34,170,69,Pear,Fair,Straight,Brown
U891,Female,25,172,46,Apple,Fair,Wavy,Blonde
U892,Female,26,175,70,Athletic,Medium,Wavy,Brown
U893,Female,23,171,72,Rectangle,Medium,Wavy,Black
U894,Female,28,175,74,Pear,Dark,Curly,Blonde
U895,Female,31,161,64,Athletic,Medium,Straight,Black
U896,Female,32,152,54,Rectangle,Medium,Wavy,Black
U897,Female,18,146,55,Apple,Medium,Wavy,Black
U898,Female,35,161,61,Hourglass,Dark,Curly,Black
U899,Female,19,145,60,Hourglass,Medium,Wavy,Brown
U900,Female,28,160,51,Apple,Dark,Curly,Blonde
U901,Female,22,158,72,Apple,Dark,Straight,Black
U902,Female,23,158,55,Hourglass,Medium,Wavy,Black
U903,Female,25,157,66,Apple,Fair,Wavy,Blonde
U904,Female,25,155,60,Rectangle,Medium,Curly,Black
U905,Female,31,157,74,Athletic,Medium,Straight,Black
U906,Female,23,161,47,Hourglass,Medium,Wavy,Blonde
U907,Female,24,157,63,Athletic,Medium,Straight,Brown
U908,Female,28,160,71,Rectangle,Fair,Curly,Brown
U909,Female,29,154,64,Pear,Dark,Curly,Blonde
U910,Female,32,166,56,Pear,Medium,Straight,Brown
U911,Female,23,166,64,Athletic,Medium,Wavy,Black
U912,Female,24,147,49,Rectangle,Dark,Wavy,Black
U913,Female,29,162,74,Rectangle,Dark,Curly,Blonde
U914,Female,21,146,68,Apple,Fair,Wavy,Blonde
U915,Female,18,153,65,Pear,Dark,Straight,Brown
U916,Female,18,165,58,Apple,Fair,Straight,Blonde
U917,Female,30,168,60,Rectangle,Dark,Straight,Brown
U918,Female,27,164,67,Rectangle,Medium,Curly,Brown
U919,Female,34,171,52,Athletic,Fair,Curly,Black
U920,Female,29,169,51,Apple,Fair,Wavy,Blonde
U921,Female,31,166,64,Apple,Dark,Straight,Blonde
U922,Female,22,166,62,Hourglass,Medium,Wavy,Black
U923,Female,21,154,54,Hourglass,Dark,Wavy,Brown
U924,Female,30,168,58,Pear,Dark,Curly,Blonde
U925,Female,25,164,49,Hourglass,Medium,Straight,Blonde
U926,Female,18,164,70,Athletic,Dark,Wavy,Brown
U927,Female,29,157,67,Apple,Dark,Curly,Brown
U928,Female,32,167,59,Hourglass,Medium,Straight,Black
U929,Female,34,164,67,Pear,Medium,Straight,Blonde
U930,Female,23,149,48,Hourglass,Dark,Curly,Black
U931,Female,29,167,46,Athletic,Dark,Wavy,Black
